Driver,Team,Q1,Q2,Q3,QualiTime,AirTemp,TrackTemp,Humidity,Rainfall,FP1_Time,FP2_Time,FP3_Time,Year,Circuit
VER,Red Bull Racing,78.099,77.625,77.263,77.263,25.802564102564105,44.11153846153847,27.102564102564102,0.0,79.718,78.686,77.887,2023,Mexico City Grand Prix
RIC,AlphaTauri,78.341,77.706,77.382,77.382,25.802564102564105,44.11153846153847,27.102564102564102,0.0,80.568,79.002,78.499,2023,Mexico City Grand Prix
PER,Red Bull Racing,78.553,78.124,77.423,77.423,25.802564102564105,44.11153846153847,27.102564102564102,0.0,80.015,78.988,78.026,2023,Mexico City Grand Prix
HAM,Mercedes,78.677,77.571,77.454,77.454,25.802564102564105,44.11153846153847,27.102564102564102,0.0,80.724,79.024,78.522,2023,Mexico City Grand Prix
PIA,McLaren,78.241,77.874,77.623,77.623,25.802564102564105,44.11153846153847,27.102564102564102,0.0,80.463,79.163,78.392,2023,Mexico City Grand Prix
RUS,Mercedes,78.893,77.673,77.674,77.673,25.802564102564105,44.11153846153847,27.102564102564102,0.0,,79.227,78.248,2023,Mexico City Grand Prix
BOT,Alfa Romeo,78.429,78.016,78.032,78.016,25.802564102564105,44.11153846153847,27.102564102564102,0.0,,78.955,78.437,2023,Mexico City Grand Prix
ZHO,Alfa Romeo,79.016,78.44,78.05,78.05,25.802564102564105,44.11153846153847,27.102564102564102,0.0,81.129,79.415,78.917,2023,Mexico City Grand Prix
GAS,Alpine,78.945,78.521,,78.521,25.802564102564105,44.11153846153847,27.102564102564102,0.0,,79.642,79.509,2023,Mexico City Grand Prix
HUL,Haas F1 Team,78.969,78.524,,78.524,25.802564102564105,44.11153846153847,27.102564102564102,0.0,80.968,79.535,79.32,2023,Mexico City Grand Prix
ALO,Aston Martin,78.848,78.738,,78.738,25.802564102564105,44.11153846153847,27.102564102564102,0.0,81.347,80.426,79.471,2023,Mexico City Grand Prix
ALB,Williams,78.828,79.147,,78.828,25.802564102564105,44.11153846153847,27.102564102564102,0.0,79.813,79.446,77.957,2023,Mexico City Grand Prix
TSU,AlphaTauri,78.89,,,78.89,25.802564102564105,44.11153846153847,27.102564102564102,0.0,,79.29,78.45,2023,Mexico City Grand Prix
OCO,Alpine,79.08,,,79.08,25.802564102564105,44.11153846153847,27.102564102564102,0.0,80.677,79.077,79.839,2023,Mexico City Grand Prix
MAG,Haas F1 Team,79.163,,,79.163,25.802564102564105,44.11153846153847,27.102564102564102,0.0,,80.112,79.573,2023,Mexico City Grand Prix
STR,Aston Martin,79.227,,,79.227,25.802564102564105,44.11153846153847,27.102564102564102,0.0,80.687,80.075,79.094,2023,Mexico City Grand Prix
NOR,McLaren,81.554,,,81.554,25.802564102564105,44.11153846153847,27.102564102564102,0.0,80.237,78.805,78.48,2023,Mexico City Grand Prix
SAR,Williams,,,,,25.802564102564105,44.11153846153847,27.102564102564102,0.0,81.157,79.9,78.718,2023,Mexico City Grand Prix
VER,Red Bull Racing,70.436,70.162,70.727,70.162,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,72.793,,,2023,São Paulo Grand Prix
LEC,Ferrari,70.472,70.303,71.021,70.303,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,71.84,,,2023,São Paulo Grand Prix
STR,Aston Martin,70.551,70.375,71.344,70.375,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,72.136,,,2023,São Paulo Grand Prix
ALO,Aston Martin,70.557,70.237,71.387,70.237,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,72.615,,,2023,São Paulo Grand Prix
HAM,Mercedes,70.604,70.266,71.469,70.266,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,72.638,,,2023,São Paulo Grand Prix
RUS,Mercedes,70.34,70.316,71.59,70.316,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,71.865,,,2023,São Paulo Grand Prix
NOR,McLaren,70.623,70.021,71.987,70.021,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,73.629,,,2023,São Paulo Grand Prix
SAI,Ferrari,70.624,70.254,71.989,70.254,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,71.732,,,2023,São Paulo Grand Prix
PER,Red Bull Racing,70.668,70.219,72.321,70.219,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,73.056,,,2023,São Paulo Grand Prix
PIA,McLaren,70.519,70.33,,70.33,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,73.838,,,2023,São Paulo Grand Prix
HUL,Haas F1 Team,70.475,70.547,,70.475,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,71.928,,,2023,São Paulo Grand Prix
OCO,Alpine,70.763,70.562,,70.562,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,72.779,,,2023,São Paulo Grand Prix
GAS,Alpine,70.793,70.567,,70.567,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,72.184,,,2023,São Paulo Grand Prix
MAG,Haas F1 Team,70.602,70.723,,70.602,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,72.592,,,2023,São Paulo Grand Prix
ALB,Williams,70.621,70.84,,70.621,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,72.044,,,2023,São Paulo Grand Prix
TSU,AlphaTauri,70.837,,,70.837,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,72.714,,,2023,São Paulo Grand Prix
RIC,AlphaTauri,70.843,,,70.843,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,72.778,,,2023,São Paulo Grand Prix
BOT,Alfa Romeo,70.955,,,70.955,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,73.012,,,2023,São Paulo Grand Prix
SAR,Williams,71.035,,,71.035,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,72.579,,,2023,São Paulo Grand Prix
ZHO,Alfa Romeo,71.275,,,71.275,29.37906976744186,38.333720930232566,57.33720930232558,0.023255813953488372,72.481,,,2023,São Paulo Grand Prix
LEC,Ferrari,93.617,92.775,92.726,92.726,15.127848101265824,16.88101265822785,61.063291139240505,0.0,100.909,95.265,95.908,2023,Las Vegas Grand Prix
SAI,Ferrari,93.851,93.338,92.77,92.77,15.127848101265824,16.88101265822785,61.063291139240505,0.0,105.824,95.782,95.939,2023,Las Vegas Grand Prix
VER,Red Bull Racing,94.19,93.572,93.104,93.104,15.127848101265824,16.88101265822785,61.063291139240505,0.0,104.397,96.183,94.653,2023,Las Vegas Grand Prix
RUS,Mercedes,94.137,93.351,93.112,93.112,15.127848101265824,16.88101265822785,61.063291139240505,0.0,105.497,96.89,94.093,2023,Las Vegas Grand Prix
GAS,Alpine,94.272,93.494,93.239,93.239,15.127848101265824,16.88101265822785,61.063291139240505,0.0,108.253,97.134,96.485,2023,Las Vegas Grand Prix
ALB,Williams,94.634,93.588,93.323,93.323,15.127848101265824,16.88101265822785,61.063291139240505,0.0,120.056,96.688,94.726,2023,Las Vegas Grand Prix
SAR,Williams,94.525,93.733,93.513,93.513,15.127848101265824,16.88101265822785,61.063291139240505,0.0,,98.14,94.645,2023,Las Vegas Grand Prix
BOT,Alfa Romeo,94.305,93.809,93.525,93.525,15.127848101265824,16.88101265822785,61.063291139240505,0.0,107.147,96.129,94.908,2023,Las Vegas Grand Prix
MAG,Haas F1 Team,94.337,93.664,93.537,93.537,15.127848101265824,16.88101265822785,61.063291139240505,0.0,104.261,96.917,95.067,2023,Las Vegas Grand Prix
ALO,Aston Martin,94.422,93.617,93.555,93.555,15.127848101265824,16.88101265822785,61.063291139240505,0.0,,95.793,94.788,2023,Las Vegas Grand Prix
HAM,Mercedes,94.307,93.837,,93.837,15.127848101265824,16.88101265822785,61.063291139240505,0.0,108.513,96.663,94.853,2023,Las Vegas Grand Prix
PER,Red Bull Racing,94.574,93.855,,93.855,15.127848101265824,16.88101265822785,61.063291139240505,0.0,106.793,96.085,94.706,2023,Las Vegas Grand Prix
HUL,Haas F1 Team,94.265,93.979,,93.979,15.127848101265824,16.88101265822785,61.063291139240505,0.0,103.446,96.489,95.112,2023,Las Vegas Grand Prix
STR,Aston Martin,94.504,94.199,,94.199,15.127848101265824,16.88101265822785,61.063291139240505,0.0,,96.496,95.253,2023,Las Vegas Grand Prix
RIC,AlphaTauri,94.683,94.308,,94.308,15.127848101265824,16.88101265822785,61.063291139240505,0.0,108.65,97.68,97.778,2023,Las Vegas Grand Prix
NOR,McLaren,94.703,,,94.703,15.127848101265824,16.88101265822785,61.063291139240505,0.0,108.947,96.864,95.089,2023,Las Vegas Grand Prix
OCO,Alpine,94.834,,,94.834,15.127848101265824,16.88101265822785,61.063291139240505,0.0,105.365,97.241,95.297,2023,Las Vegas Grand Prix
ZHO,Alfa Romeo,94.849,,,94.849,15.127848101265824,16.88101265822785,61.063291139240505,0.0,108.822,97.656,95.881,2023,Las Vegas Grand Prix
PIA,McLaren,94.85,,,94.85,15.127848101265824,16.88101265822785,61.063291139240505,0.0,123.607,96.987,94.491,2023,Las Vegas Grand Prix
TSU,AlphaTauri,96.447,,,96.447,15.127848101265824,16.88101265822785,61.063291139240505,0.0,105.908,97.412,96.087,2023,Las Vegas Grand Prix
VER,Red Bull Racing,84.16,83.74,83.445,83.445,26.73333333333333,31.84615384615385,66.3076923076923,0.0,,84.982,85.153,2023,Abu Dhabi Grand Prix
LEC,Ferrari,84.459,83.969,83.584,83.584,26.73333333333333,31.84615384615385,66.3076923076923,0.0,,84.809,85.099,2023,Abu Dhabi Grand Prix
PIA,McLaren,84.487,84.278,83.782,83.782,26.73333333333333,31.84615384615385,66.3076923076923,0.0,86.665,85.361,84.81,2023,Abu Dhabi Grand Prix
RUS,Mercedes,84.337,84.013,83.788,83.788,26.73333333333333,31.84615384615385,66.3076923076923,0.0,86.072,85.122,84.418,2023,Abu Dhabi Grand Prix
NOR,McLaren,84.368,83.92,83.816,83.816,26.73333333333333,31.84615384615385,66.3076923076923,0.0,,84.852,84.513,2023,Abu Dhabi Grand Prix
TSU,AlphaTauri,84.286,84.207,83.968,83.968,26.73333333333333,31.84615384615385,66.3076923076923,0.0,86.725,85.669,85.222,2023,Abu Dhabi Grand Prix
ALO,Aston Martin,84.501,84.131,84.084,84.084,26.73333333333333,31.84615384615385,66.3076923076923,0.0,,85.397,85.343,2023,Abu Dhabi Grand Prix
HUL,Haas F1 Team,84.425,84.213,84.108,84.108,26.73333333333333,31.84615384615385,66.3076923076923,0.0,,87.147,85.584,2023,Abu Dhabi Grand Prix
PER,Red Bull Racing,84.209,84.116,84.171,84.116,26.73333333333333,31.84615384615385,66.3076923076923,0.0,,85.112,85.259,2023,Abu Dhabi Grand Prix
GAS,Alpine,84.6,84.078,84.548,84.078,26.73333333333333,31.84615384615385,66.3076923076923,0.0,86.72,85.321,85.303,2023,Abu Dhabi Grand Prix
HAM,Mercedes,84.437,84.359,,84.359,26.73333333333333,31.84615384615385,66.3076923076923,0.0,,85.315,85.292,2023,Abu Dhabi Grand Prix
OCO,Alpine,84.565,84.391,,84.391,26.73333333333333,31.84615384615385,66.3076923076923,0.0,,85.566,85.194,2023,Abu Dhabi Grand Prix
STR,Aston Martin,84.405,84.422,,84.405,26.73333333333333,31.84615384615385,66.3076923076923,0.0,86.631,85.492,85.405,2023,Abu Dhabi Grand Prix
ALB,Williams,84.298,84.439,,84.298,26.73333333333333,31.84615384615385,66.3076923076923,0.0,,86.081,84.929,2023,Abu Dhabi Grand Prix
RIC,AlphaTauri,84.461,84.442,,84.442,26.73333333333333,31.84615384615385,66.3076923076923,0.0,86.433,85.467,85.597,2023,Abu Dhabi Grand Prix
SAI,Ferrari,84.738,,,84.738,26.73333333333333,31.84615384615385,66.3076923076923,0.0,86.676,86.707,85.713,2023,Abu Dhabi Grand Prix
MAG,Haas F1 Team,84.764,,,84.764,26.73333333333333,31.84615384615385,66.3076923076923,0.0,87.462,86.413,85.652,2023,Abu Dhabi Grand Prix
BOT,Alfa Romeo,84.788,,,84.788,26.73333333333333,31.84615384615385,66.3076923076923,0.0,86.453,85.024,85.42,2023,Abu Dhabi Grand Prix
ZHO,Alfa Romeo,85.159,,,85.159,26.73333333333333,31.84615384615385,66.3076923076923,0.0,,85.223,85.258,2023,Abu Dhabi Grand Prix
SAR,Williams,,,,,26.73333333333333,31.84615384615385,66.3076923076923,0.0,86.742,86.659,85.205,2023,Abu Dhabi Grand Prix
