Driver,Team,Q1,Q2,Q3,QualiTime,AirTemp,TrackTemp,Humidity,Rainfall,FP1_Time,FP2_Time,FP3_Time,Year,Circuit
VER,Red Bull Racing,90.499,90.318,88.997,88.997,29.060256410256418,33.843589743589746,46.5448717948718,0.0,91.394,90.847,90.577,2021,Bahrain Grand Prix
HAM,Mercedes,90.617,90.085,89.385,89.385,29.060256410256418,33.843589743589746,46.5448717948718,0.0,91.921,91.082,91.316,2021,Bahrain Grand Prix
BOT,Mercedes,91.2,90.186,89.586,89.586,29.060256410256418,33.843589743589746,46.5448717948718,0.0,91.692,91.218,91.855,2021,Bahrain Grand Prix
LEC,Ferrari,90.691,90.01,89.678,89.678,29.060256410256418,33.843589743589746,46.5448717948718,0.0,91.993,91.612,92.482,2021,Bahrain Grand Prix
GAS,AlphaTauri,90.848,90.513,89.809,89.809,29.060256410256418,33.843589743589746,46.5448717948718,0.0,92.195,91.483,91.583,2021,Bahrain Grand Prix
RIC,McLaren,90.795,90.222,89.927,89.927,29.060256410256418,33.843589743589746,46.5448717948718,0.0,92.434,91.23,92.477,2021,Bahrain Grand Prix
NOR,McLaren,90.902,90.099,89.974,89.974,29.060256410256418,33.843589743589746,46.5448717948718,0.0,91.897,90.942,92.86,2021,Bahrain Grand Prix
SAI,Ferrari,91.653,90.009,90.215,90.009,29.060256410256418,33.843589743589746,46.5448717948718,0.0,92.366,91.127,92.108,2021,Bahrain Grand Prix
ALO,Alpine,90.863,90.595,90.249,90.249,29.060256410256418,33.843589743589746,46.5448717948718,0.0,93.872,91.77,92.82,2021,Bahrain Grand Prix
STR,Aston Martin,91.261,90.624,90.601,90.601,29.060256410256418,33.843589743589746,46.5448717948718,0.0,93.233,91.393,92.431,2021,Bahrain Grand Prix
PER,Red Bull Racing,91.165,90.659,,90.659,29.060256410256418,33.843589743589746,46.5448717948718,0.0,92.071,91.503,91.908,2021,Bahrain Grand Prix
GIO,Alfa Romeo Racing,90.998,90.708,,90.708,29.060256410256418,33.843589743589746,46.5448717948718,0.0,92.786,91.74,92.5,2021,Bahrain Grand Prix
TSU,AlphaTauri,90.607,91.203,,90.607,29.060256410256418,33.843589743589746,46.5448717948718,0.0,93.329,91.294,92.677,2021,Bahrain Grand Prix
RAI,Alfa Romeo Racing,91.547,91.238,,91.238,29.060256410256418,33.843589743589746,46.5448717948718,0.0,93.134,91.862,92.224,2021,Bahrain Grand Prix
RUS,Williams,91.316,93.43,,91.316,29.060256410256418,33.843589743589746,46.5448717948718,0.0,94.127,92.331,93.323,2021,Bahrain Grand Prix
OCO,Alpine,91.724,,,91.724,29.060256410256418,33.843589743589746,46.5448717948718,0.0,93.528,91.601,92.423,2021,Bahrain Grand Prix
LAT,Williams,91.936,,,91.936,29.060256410256418,33.843589743589746,46.5448717948718,0.0,94.34,93.4,93.959,2021,Bahrain Grand Prix
VET,Aston Martin,92.056,,,92.056,29.060256410256418,33.843589743589746,46.5448717948718,0.0,93.157,91.769,92.755,2021,Bahrain Grand Prix
MSC,Haas F1 Team,92.449,,,92.449,29.060256410256418,33.843589743589746,46.5448717948718,0.0,94.501,93.297,93.422,2021,Bahrain Grand Prix
MAZ,Haas F1 Team,93.273,,,93.273,29.060256410256418,33.843589743589746,46.5448717948718,0.0,94.975,93.449,93.622,2021,Bahrain Grand Prix
HAM,Mercedes,74.823,74.817,74.411,74.411,13.685227272727273,26.889772727272728,41.976136363636364,0.0,76.605,75.561,75.515,2021,Emilia Romagna Grand Prix
PER,Red Bull Racing,75.395,74.716,74.446,74.446,13.685227272727273,26.889772727272728,41.976136363636364,0.0,78.228,76.411,75.551,2021,Emilia Romagna Grand Prix
VER,Red Bull Racing,75.109,74.884,74.498,74.498,13.685227272727273,26.889772727272728,41.976136363636364,0.0,76.622,76.999,74.958,2021,Emilia Romagna Grand Prix
LEC,Ferrari,75.413,74.808,74.74,74.74,13.685227272727273,26.889772727272728,41.976136363636364,0.0,76.796,75.367,75.738,2021,Emilia Romagna Grand Prix
GAS,AlphaTauri,75.548,74.927,74.79,74.79,13.685227272727273,26.889772727272728,41.976136363636364,0.0,76.888,75.629,75.89,2021,Emilia Romagna Grand Prix
RIC,McLaren,75.669,75.033,74.826,74.826,13.685227272727273,26.889772727272728,41.976136363636364,0.0,77.769,76.782,76.253,2021,Emilia Romagna Grand Prix
NOR,McLaren,75.009,74.718,74.875,74.718,13.685227272727273,26.889772727272728,41.976136363636364,0.0,77.935,76.485,75.414,2021,Emilia Romagna Grand Prix
BOT,Mercedes,74.672,74.905,74.898,74.672,13.685227272727273,26.889772727272728,41.976136363636364,0.0,76.564,75.551,75.908,2021,Emilia Romagna Grand Prix
OCO,Alpine,75.385,75.117,75.21,75.117,13.685227272727273,26.889772727272728,41.976136363636364,0.0,78.36,76.817,76.228,2021,Emilia Romagna Grand Prix
STR,Aston Martin,75.522,75.138,,75.138,13.685227272727273,26.889772727272728,41.976136363636364,0.0,77.489,76.737,76.245,2021,Emilia Romagna Grand Prix
SAI,Ferrari,75.406,75.199,,75.199,13.685227272727273,26.889772727272728,41.976136363636364,0.0,76.888,75.834,75.908,2021,Emilia Romagna Grand Prix
RUS,Williams,75.826,75.261,,75.261,13.685227272727273,26.889772727272728,41.976136363636364,0.0,77.866,77.179,76.427,2021,Emilia Romagna Grand Prix
VET,Aston Martin,75.459,75.394,,75.394,13.685227272727273,26.889772727272728,41.976136363636364,0.0,77.984,77.092,76.389,2021,Emilia Romagna Grand Prix
LAT,Williams,75.653,75.593,,75.593,13.685227272727273,26.889772727272728,41.976136363636364,0.0,77.739,76.823,76.537,2021,Emilia Romagna Grand Prix
ALO,Alpine,75.832,75.593,,75.593,13.685227272727273,26.889772727272728,41.976136363636364,0.0,77.457,76.835,76.186,2021,Emilia Romagna Grand Prix
RAI,Alfa Romeo Racing,75.974,,,75.974,13.685227272727273,26.889772727272728,41.976136363636364,0.0,77.883,77.273,76.775,2021,Emilia Romagna Grand Prix
GIO,Alfa Romeo Racing,76.122,,,76.122,13.685227272727273,26.889772727272728,41.976136363636364,0.0,78.058,76.513,76.612,2021,Emilia Romagna Grand Prix
MSC,Haas F1 Team,76.279,,,76.279,13.685227272727273,26.889772727272728,41.976136363636364,0.0,79.48,77.35,76.448,2021,Emilia Romagna Grand Prix
MAZ,Haas F1 Team,76.797,,,76.797,13.685227272727273,26.889772727272728,41.976136363636364,0.0,78.823,77.857,76.793,2021,Emilia Romagna Grand Prix
TSU,AlphaTauri,,,,,13.685227272727273,26.889772727272728,41.976136363636364,0.0,79.781,76.419,76.23,2021,Emilia Romagna Grand Prix
BOT,Mercedes,78.722,78.458,78.348,78.348,18.10128205128205,37.180769230769236,41.70769230769232,0.0,79.648,80.181,78.82,2021,Portuguese Grand Prix
HAM,Mercedes,78.857,77.968,78.355,77.968,18.10128205128205,37.180769230769236,41.70769230769232,0.0,79.967,79.837,78.725,2021,Portuguese Grand Prix
VER,Red Bull Racing,79.485,78.65,78.746,78.65,18.10128205128205,37.180769230769236,41.70769230769232,0.0,79.673,79.98,78.489,2021,Portuguese Grand Prix
PER,Red Bull Racing,79.337,78.845,78.89,78.845,18.10128205128205,37.180769230769236,41.70769230769232,0.0,79.846,80.516,78.84,2021,Portuguese Grand Prix
SAI,Ferrari,79.309,78.813,79.039,78.813,18.10128205128205,37.180769230769236,41.70769230769232,0.0,80.68,80.197,79.05,2021,Portuguese Grand Prix
OCO,Alpine,79.092,78.586,79.042,78.586,18.10128205128205,37.180769230769236,41.70769230769232,0.0,80.8,80.235,78.86,2021,Portuguese Grand Prix
NOR,McLaren,78.794,78.481,79.116,78.481,18.10128205128205,37.180769230769236,41.70769230769232,0.0,80.635,80.757,79.272,2021,Portuguese Grand Prix
LEC,Ferrari,79.373,78.769,79.306,78.769,18.10128205128205,37.180769230769236,41.70769230769232,0.0,79.884,80.36,79.001,2021,Portuguese Grand Prix
GAS,AlphaTauri,79.464,79.052,79.475,79.052,18.10128205128205,37.180769230769236,41.70769230769232,0.0,80.444,80.558,79.374,2021,Portuguese Grand Prix
VET,Aston Martin,79.403,78.97,79.659,78.97,18.10128205128205,37.180769230769236,41.70769230769232,0.0,81.405,81.074,80.129,2021,Portuguese Grand Prix
RUS,Williams,79.797,79.109,,79.109,18.10128205128205,37.180769230769236,41.70769230769232,0.0,80.529,80.976,80.127,2021,Portuguese Grand Prix
GIO,Alfa Romeo Racing,79.41,79.216,,79.216,18.10128205128205,37.180769230769236,41.70769230769232,0.0,,81.238,79.588,2021,Portuguese Grand Prix
ALO,Alpine,79.728,79.456,,79.456,18.10128205128205,37.180769230769236,41.70769230769232,0.0,81.303,80.22,78.735,2021,Portuguese Grand Prix
TSU,AlphaTauri,79.684,79.463,,79.463,18.10128205128205,37.180769230769236,41.70769230769232,0.0,81.09,81.053,79.485,2021,Portuguese Grand Prix
RAI,Alfa Romeo Racing,79.748,79.812,,79.748,18.10128205128205,37.180769230769236,41.70769230769232,0.0,81.381,81.225,79.415,2021,Portuguese Grand Prix
RIC,McLaren,79.839,,,79.839,18.10128205128205,37.180769230769236,41.70769230769232,0.0,80.995,80.418,79.582,2021,Portuguese Grand Prix
STR,Aston Martin,79.913,,,79.913,18.10128205128205,37.180769230769236,41.70769230769232,0.0,80.894,80.427,80.007,2021,Portuguese Grand Prix
LAT,Williams,80.285,,,80.285,18.10128205128205,37.180769230769236,41.70769230769232,0.0,82.293,81.855,80.681,2021,Portuguese Grand Prix
MSC,Haas F1 Team,80.452,,,80.452,18.10128205128205,37.180769230769236,41.70769230769232,0.0,81.939,81.232,80.033,2021,Portuguese Grand Prix
MAZ,Haas F1 Team,80.912,,,80.912,18.10128205128205,37.180769230769236,41.70769230769232,0.0,83.52,82.638,80.64,2021,Portuguese Grand Prix
HAM,Mercedes,78.245,77.166,76.741,76.741,25.077272727272728,44.589772727272724,47.603409090909096,0.0,78.627,78.17,78.07,2021,Spanish Grand Prix
VER,Red Bull Racing,78.09,76.922,76.777,76.777,25.077272727272728,44.589772727272724,47.603409090909096,0.0,78.537,78.785,77.835,2021,Spanish Grand Prix
BOT,Mercedes,78.005,77.142,76.873,76.873,25.077272727272728,44.589772727272724,47.603409090909096,0.0,78.504,78.309,78.423,2021,Spanish Grand Prix
LEC,Ferrari,78.041,77.717,77.51,77.51,25.077272727272728,44.589772727272724,47.603409090909096,0.0,78.996,78.335,78.308,2021,Spanish Grand Prix
OCO,Alpine,78.281,77.743,77.58,77.58,25.077272727272728,44.589772727272724,47.603409090909096,0.0,79.681,78.466,78.7,2021,Spanish Grand Prix
SAI,Ferrari,78.205,77.656,77.62,77.62,25.077272727272728,44.589772727272724,47.603409090909096,0.0,79.02,78.674,78.41,2021,Spanish Grand Prix
RIC,McLaren,78.264,77.719,77.622,77.622,25.077272727272728,44.589772727272724,47.603409090909096,0.0,79.732,79.195,78.582,2021,Spanish Grand Prix
PER,Red Bull Racing,78.203,77.669,77.701,77.669,25.077272727272728,44.589772727272724,47.603409090909096,0.0,79.349,78.918,78.606,2021,Spanish Grand Prix
NOR,McLaren,77.821,77.696,78.01,77.696,25.077272727272728,44.589772727272724,47.603409090909096,0.0,78.944,79.092,78.494,2021,Spanish Grand Prix
ALO,Alpine,78.281,77.966,78.147,77.966,25.077272727272728,44.589772727272724,47.603409090909096,0.0,79.95,78.518,78.662,2021,Spanish Grand Prix
STR,Aston Martin,78.241,77.974,,77.974,25.077272727272728,44.589772727272724,47.603409090909096,0.0,79.429,79.134,78.877,2021,Spanish Grand Prix
GAS,AlphaTauri,78.19,77.982,,77.982,25.077272727272728,44.589772727272724,47.603409090909096,0.0,79.062,78.593,78.535,2021,Spanish Grand Prix
VET,Aston Martin,78.289,78.079,,78.079,25.077272727272728,44.589772727272724,47.603409090909096,0.0,79.234,78.947,79.363,2021,Spanish Grand Prix
GIO,Alfa Romeo Racing,78.549,78.356,,78.356,25.077272727272728,44.589772727272724,47.603409090909096,0.0,79.694,79.122,79.214,2021,Spanish Grand Prix
RUS,Williams,78.445,79.154,,78.445,25.077272727272728,44.589772727272724,47.603409090909096,0.0,,79.957,79.005,2021,Spanish Grand Prix
TSU,AlphaTauri,78.556,,,78.556,25.077272727272728,44.589772727272724,47.603409090909096,0.0,79.669,78.619,78.673,2021,Spanish Grand Prix
RAI,Alfa Romeo Racing,78.917,,,78.917,25.077272727272728,44.589772727272724,47.603409090909096,0.0,,79.213,78.597,2021,Spanish Grand Prix
MSC,Haas F1 Team,79.117,,,79.117,25.077272727272728,44.589772727272724,47.603409090909096,0.0,80.766,80.326,79.999,2021,Spanish Grand Prix
LAT,Williams,79.219,,,79.219,25.077272727272728,44.589772727272724,47.603409090909096,0.0,80.27,80.046,79.392,2021,Spanish Grand Prix
MAZ,Haas F1 Team,79.807,,,79.807,25.077272727272728,44.589772727272724,47.603409090909096,0.0,81.976,80.753,80.237,2021,Spanish Grand Prix
LEC,Ferrari,71.113,70.597,70.346,70.346,18.744871794871795,32.7474358974359,72.33461538461538,0.0,79.618,71.684,71.552,2021,Monaco Grand Prix
VER,Red Bull Racing,71.124,70.65,70.576,70.576,18.744871794871795,32.7474358974359,72.33461538461538,0.0,72.648,72.081,71.294,2021,Monaco Grand Prix
BOT,Mercedes,70.938,70.695,70.601,70.601,18.744871794871795,32.7474358974359,72.33461538461538,0.0,73.131,72.107,71.765,2021,Monaco Grand Prix
SAI,Ferrari,71.324,70.806,70.611,70.611,18.744871794871795,32.7474358974359,72.33461538461538,0.0,72.606,71.796,71.341,2021,Monaco Grand Prix
NOR,McLaren,71.321,71.031,70.62,70.62,18.744871794871795,32.7474358974359,72.33461538461538,0.0,73.236,72.379,71.988,2021,Monaco Grand Prix
GAS,AlphaTauri,71.56,71.179,70.9,70.9,18.744871794871795,32.7474358974359,72.33461538461538,0.0,72.929,72.498,72.357,2021,Monaco Grand Prix
HAM,Mercedes,71.622,71.116,71.095,71.095,18.744871794871795,32.7474358974359,72.33461538461538,0.0,72.995,72.074,72.02,2021,Monaco Grand Prix
VET,Aston Martin,72.078,71.309,71.419,71.309,18.744871794871795,32.7474358974359,72.33461538461538,0.0,73.732,72.982,72.537,2021,Monaco Grand Prix
PER,Red Bull Racing,71.644,71.019,71.573,71.019,18.744871794871795,32.7474358974359,72.33461538461538,0.0,72.487,72.708,71.817,2021,Monaco Grand Prix
GIO,Alfa Romeo Racing,71.658,71.409,71.779,71.409,18.744871794871795,32.7474358974359,72.33461538461538,0.0,74.106,72.746,72.539,2021,Monaco Grand Prix
OCO,Alpine,71.74,71.486,,71.486,18.744871794871795,32.7474358974359,72.33461538461538,0.0,74.32,73.199,73.614,2021,Monaco Grand Prix
RIC,McLaren,71.747,71.598,,71.598,18.744871794871795,32.7474358974359,72.33461538461538,0.0,74.281,73.257,72.959,2021,Monaco Grand Prix
STR,Aston Martin,71.979,71.6,,71.6,18.744871794871795,32.7474358974359,72.33461538461538,0.0,74.09,73.195,72.7,2021,Monaco Grand Prix
RAI,Alfa Romeo Racing,71.899,71.642,,71.642,18.744871794871795,32.7474358974359,72.33461538461538,0.0,74.081,73.065,72.298,2021,Monaco Grand Prix
RUS,Williams,72.016,71.83,,71.83,18.744871794871795,32.7474358974359,72.33461538461538,0.0,74.84,73.509,73.447,2021,Monaco Grand Prix
TSU,AlphaTauri,72.096,,,72.096,18.744871794871795,32.7474358974359,72.33461538461538,0.0,73.746,74.829,73.522,2021,Monaco Grand Prix
ALO,Alpine,72.205,,,72.205,18.744871794871795,32.7474358974359,72.33461538461538,0.0,74.205,73.175,73.329,2021,Monaco Grand Prix
LAT,Williams,72.366,,,72.366,18.744871794871795,32.7474358974359,72.33461538461538,0.0,74.268,73.593,73.475,2021,Monaco Grand Prix
MAZ,Haas F1 Team,72.958,,,72.958,18.744871794871795,32.7474358974359,72.33461538461538,0.0,74.616,74.407,73.39,2021,Monaco Grand Prix
MSC,Haas F1 Team,,,,,18.744871794871795,32.7474358974359,72.33461538461538,0.0,74.801,74.416,73.139,2021,Monaco Grand Prix
LEC,Ferrari,102.241,101.659,101.218,101.218,26.034343434343427,47.27070707070706,47.55555555555556,0.0,103.227,102.436,102.778,2021,Azerbaijan Grand Prix
HAM,Mercedes,101.545,101.634,101.45,101.45,26.034343434343427,47.27070707070706,47.55555555555556,0.0,103.893,103.156,102.697,2021,Azerbaijan Grand Prix
VER,Red Bull Racing,101.76,101.625,101.563,101.563,26.034343434343427,47.27070707070706,47.55555555555556,0.0,103.184,102.216,103.984,2021,Azerbaijan Grand Prix
GAS,AlphaTauri,102.288,101.932,101.565,101.565,26.034343434343427,47.27070707070706,47.55555555555556,0.0,103.757,102.534,102.251,2021,Azerbaijan Grand Prix
SAI,Ferrari,102.121,101.74,101.576,101.576,26.034343434343427,47.27070707070706,47.55555555555556,0.0,103.521,102.243,103.006,2021,Azerbaijan Grand Prix
NOR,McLaren,102.167,101.813,101.747,101.747,26.034343434343427,47.27070707070706,47.55555555555556,0.0,103.996,103.018,103.011,2021,Azerbaijan Grand Prix
PER,Red Bull Racing,101.968,101.63,101.917,101.63,26.034343434343427,47.27070707070706,47.55555555555556,0.0,103.63,102.115,102.595,2021,Azerbaijan Grand Prix
TSU,AlphaTauri,102.521,101.654,102.211,101.654,26.034343434343427,47.27070707070706,47.55555555555556,0.0,105.384,103.13,103.244,2021,Azerbaijan Grand Prix
ALO,Alpine,102.934,102.195,102.327,102.195,26.034343434343427,47.27070707070706,47.55555555555556,0.0,104.777,102.693,103.08,2021,Azerbaijan Grand Prix
BOT,Mercedes,102.701,102.106,102.659,102.106,26.034343434343427,47.27070707070706,47.55555555555556,0.0,104.891,104.184,103.745,2021,Azerbaijan Grand Prix
VET,Aston Martin,102.46,102.224,,102.224,26.034343434343427,47.27070707070706,47.55555555555556,0.0,105.415,103.881,103.585,2021,Azerbaijan Grand Prix
OCO,Alpine,102.426,102.273,,102.273,26.034343434343427,47.27070707070706,47.55555555555556,0.0,105.446,103.02,103.294,2021,Azerbaijan Grand Prix
RIC,McLaren,102.304,102.558,,102.304,26.034343434343427,47.27070707070706,47.55555555555556,0.0,103.732,103.298,103.557,2021,Azerbaijan Grand Prix
RAI,Alfa Romeo Racing,102.923,102.587,,102.587,26.034343434343427,47.27070707070706,47.55555555555556,0.0,104.943,103.22,103.826,2021,Azerbaijan Grand Prix
