Year,Circuit,DriverNumber,Driver,DriverId,Team,Position,Q1,Q2,Q3,Status,event_id,year,round,name,circuit_id,circuit,country,location,format,source_row,duplicate,QualiTime,FP1_Time,FP2_Time,FP3_Time,predictable
2022,Hungarian Grand Prix,63,RUS,russell,Mercedes,1.0,78.407,78.154,77.377,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,682,False,77.377,79.606,79.355,103.434,True
2022,Hungarian Grand Prix,55,SAI,sainz,Ferrari,2.0,78.434,77.946,77.421,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,683,False,77.421,78.75,78.676,103.589,True
2022,Hungarian Grand Prix,16,LEC,leclerc,Ferrari,3.0,78.806,77.768,77.567,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,684,False,77.567,79.039,78.445,102.141,True
2022,Hungarian Grand Prix,4,NOR,norris,McLaren,4.0,78.653,78.121,77.769,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,685,False,77.769,79.299,78.662,103.743,True
2022,Hungarian Grand Prix,31,OCO,ocon,Alpine,5.0,78.866,78.216,78.018,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,686,False,78.018,80.348,79.614,105.57,True
2022,Hungarian Grand Prix,14,ALO,alonso,Alpine,6.0,78.716,77.904,78.078,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,687,False,77.904,80.377,79.049,103.57,True
2022,Hungarian Grand Prix,44,HAM,hamilton,Mercedes,7.0,78.374,78.035,78.142,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,688,False,78.035,79.71,79.547,104.832,True
2022,Hungarian Grand Prix,77,BOT,bottas,Alfa Romeo,8.0,78.935,78.445,78.157,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,689,False,78.157,,79.411,105.93,True
2022,Hungarian Grand Prix,3,RIC,ricciardo,McLaren,9.0,78.775,78.198,78.379,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,690,False,78.198,79.841,78.872,105.624,True
2022,Hungarian Grand Prix,1,VER,max_verstappen,Red Bull Racing,10.0,78.509,77.703,78.823,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,691,False,77.703,78.88,78.728,103.205,True
2022,Hungarian Grand Prix,11,PER,perez,Red Bull Racing,11.0,79.118,78.516,,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,692,False,78.516,79.622,79.397,108.24,True
2022,Hungarian Grand Prix,24,ZHO,zhou,Alfa Romeo,12.0,78.973,78.573,,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,693,False,78.573,80.81,79.605,105.691,True
2022,Hungarian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,13.0,78.993,78.825,,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,694,False,78.825,80.921,79.818,104.655,True
2022,Hungarian Grand Prix,18,STR,stroll,Aston Martin,14.0,79.205,79.137,,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,695,False,79.137,80.414,79.702,105.638,True
2022,Hungarian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,15.0,79.164,79.202,,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,696,False,79.164,81.027,79.985,105.156,True
2022,Hungarian Grand Prix,22,TSU,tsunoda,AlphaTauri,16.0,79.24,,,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,697,False,79.24,80.695,80.521,105.85,True
2022,Hungarian Grand Prix,23,ALB,albon,Williams,17.0,79.256,,,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,698,False,79.256,80.834,80.615,102.381,True
2022,Hungarian Grand Prix,5,VET,vettel,Aston Martin,18.0,79.273,,,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,699,False,79.273,80.383,79.253,104.178,True
2022,Hungarian Grand Prix,10,GAS,gasly,AlphaTauri,19.0,79.527,,,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,700,False,79.527,80.456,79.73,106.091,True
2022,Hungarian Grand Prix,6,LAT,latifi,Williams,20.0,79.57,,,,2022-13,2022,13,Hungarian Grand Prix,4,Hungaroring,Hungary,Budapest,conventional,701,False,79.57,81.413,80.488,101.48,True
2022,Belgian Grand Prix,1,VER,max_verstappen,Red Bull Racing,1.0,104.581,104.723,103.665,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,702,False,103.665,106.755,105.507,105.184,True
2022,Belgian Grand Prix,55,SAI,sainz,Ferrari,2.0,105.05,105.418,104.297,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,703,False,104.297,106.538,106.649,105.824,True
2022,Belgian Grand Prix,11,PER,perez,Red Bull Racing,3.0,105.377,104.794,104.462,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,704,False,104.462,108.474,107.346,105.047,True
2022,Belgian Grand Prix,16,LEC,leclerc,Ferrari,4.0,105.572,104.551,104.553,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,705,False,104.551,106.607,106.369,106.12,True
2022,Belgian Grand Prix,31,OCO,ocon,Alpine,5.0,106.039,105.475,105.18,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,706,False,105.18,110.315,107.944,106.601,True
2022,Belgian Grand Prix,14,ALO,alonso,Alpine,6.0,106.075,105.552,105.368,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,707,False,105.368,109.664,106.975,106.061,True
2022,Belgian Grand Prix,44,HAM,hamilton,Mercedes,7.0,105.736,105.42,105.503,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,708,False,105.42,108.42,106.893,106.769,True
2022,Belgian Grand Prix,63,RUS,russell,Mercedes,8.0,105.65,105.461,105.776,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,709,False,105.461,107.396,107.042,106.071,True
2022,Belgian Grand Prix,23,ALB,albon,Williams,9.0,105.672,105.675,105.837,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,710,False,105.672,107.835,107.52,106.836,True
2022,Belgian Grand Prix,4,NOR,norris,McLaren,10.0,105.745,105.603,106.178,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,711,False,105.603,109.47,106.589,105.965,True
2022,Belgian Grand Prix,3,RIC,ricciardo,McLaren,11.0,106.212,105.767,,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,712,False,105.767,108.081,107.255,106.646,True
2022,Belgian Grand Prix,10,GAS,gasly,AlphaTauri,12.0,106.183,105.827,,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,713,False,105.827,,107.782,106.604,True
2022,Belgian Grand Prix,24,ZHO,zhou,Alfa Romeo,13.0,106.178,106.085,,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,714,False,106.085,108.672,107.617,107.089,True
2022,Belgian Grand Prix,18,STR,stroll,Aston Martin,14.0,106.256,106.611,,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,715,False,106.256,107.437,106.635,106.975,True
2022,Belgian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,15.0,106.342,107.718,,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,716,False,106.342,111.259,109.941,112.494,True
2022,Belgian Grand Prix,5,VET,vettel,Aston Martin,16.0,106.344,,,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,717,False,106.344,109.813,107.867,106.166,True
2022,Belgian Grand Prix,6,LAT,latifi,Williams,17.0,106.401,,,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,718,False,106.401,108.485,108.612,106.811,True
2022,Belgian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,18.0,106.557,,,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,719,False,106.557,110.982,108.208,106.982,True
2022,Belgian Grand Prix,22,TSU,tsunoda,AlphaTauri,19.0,106.692,,,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,720,False,106.692,108.31,107.658,107.035,True
2022,Belgian Grand Prix,77,BOT,bottas,Alfa Romeo,20.0,107.866,,,,2022-14,2022,14,Belgian Grand Prix,7,Spa-Francorchamps,Belgium,Spa-Francorchamps,conventional,721,False,107.866,,108.419,106.881,True
2022,Dutch Grand Prix,1,VER,max_verstappen,Red Bull Racing,1.0,71.317,70.927,70.342,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,722,False,70.342,74.714,73.042,71.793,True
2022,Dutch Grand Prix,16,LEC,leclerc,Ferrari,2.0,71.443,70.988,70.363,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,723,False,70.363,73.127,72.345,71.632,True
2022,Dutch Grand Prix,55,SAI,sainz,Ferrari,3.0,71.767,70.814,70.434,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,724,False,70.434,72.845,72.349,71.971,True
2022,Dutch Grand Prix,44,HAM,hamilton,Mercedes,4.0,71.331,71.075,70.648,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,725,False,70.648,72.695,72.417,72.156,True
2022,Dutch Grand Prix,11,PER,perez,Red Bull Racing,5.0,71.641,71.314,71.077,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,726,False,71.077,73.416,73.493,72.176,True
2022,Dutch Grand Prix,63,RUS,russell,Mercedes,6.0,71.561,70.824,71.147,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,727,False,70.824,72.455,72.655,71.698,True
2022,Dutch Grand Prix,4,NOR,norris,McLaren,7.0,71.556,71.116,71.174,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,728,False,71.116,72.929,72.448,72.591,True
2022,Dutch Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,8.0,71.741,71.42,71.442,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,729,False,71.42,74.163,73.604,72.558,True
2022,Dutch Grand Prix,22,TSU,tsunoda,AlphaTauri,9.0,71.427,71.428,72.556,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,730,False,71.427,74.63,73.419,73.256,True
2022,Dutch Grand Prix,18,STR,stroll,Aston Martin,10.0,71.568,71.416,,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,731,False,71.416,74.257,72.746,72.773,True
2022,Dutch Grand Prix,10,GAS,gasly,AlphaTauri,11.0,71.705,71.512,,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,732,False,71.512,74.474,73.666,73.046,True
2022,Dutch Grand Prix,31,OCO,ocon,Alpine,12.0,71.748,71.605,,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,733,False,71.605,73.963,73.305,73.003,True
2022,Dutch Grand Prix,14,ALO,alonso,Alpine,13.0,71.667,71.613,,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,734,False,71.613,73.633,72.848,72.327,True
2022,Dutch Grand Prix,24,ZHO,zhou,Alfa Romeo,14.0,71.826,71.704,,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,735,False,71.704,74.534,73.624,73.421,True
2022,Dutch Grand Prix,23,ALB,albon,Williams,15.0,71.695,71.802,,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,736,False,71.695,74.063,73.837,72.775,True
2022,Dutch Grand Prix,77,BOT,bottas,Alfa Romeo,16.0,71.961,,,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,737,False,71.961,74.695,74.167,73.359,True
2022,Dutch Grand Prix,3,RIC,ricciardo,McLaren,17.0,72.081,,,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,738,False,72.081,73.077,73.362,73.299,True
2022,Dutch Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,18.0,72.319,,,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,739,False,72.319,74.405,74.282,72.606,True
2022,Dutch Grand Prix,5,VET,vettel,Aston Martin,19.0,72.391,,,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,740,False,72.391,74.5,73.611,72.491,True
2022,Dutch Grand Prix,6,LAT,latifi,Williams,20.0,73.353,,,,2022-15,2022,15,Dutch Grand Prix,55,Zandvoort,Netherlands,Zandvoort,conventional,741,False,73.353,75.122,74.797,73.625,True
2022,Italian Grand Prix,16,LEC,leclerc,Ferrari,1.0,81.28,81.208,80.161,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,742,False,80.161,82.41,81.857,81.599,True
2022,Italian Grand Prix,1,VER,max_verstappen,Red Bull Racing,2.0,80.922,81.265,80.306,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,743,False,80.306,82.84,81.807,81.252,True
2022,Italian Grand Prix,55,SAI,sainz,Ferrari,3.0,81.348,80.878,80.429,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,744,False,80.429,82.487,81.664,81.897,True
2022,Italian Grand Prix,11,PER,perez,Red Bull Racing,4.0,81.495,81.358,81.206,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,745,False,81.206,83.661,82.394,81.848,True
2022,Italian Grand Prix,44,HAM,hamilton,Mercedes,5.0,82.048,81.708,81.524,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,746,False,81.524,82.831,82.503,82.567,True
2022,Italian Grand Prix,63,RUS,russell,Mercedes,6.0,81.785,81.747,81.542,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,747,False,81.542,82.689,82.386,82.357,True
2022,Italian Grand Prix,4,NOR,norris,McLaren,7.0,82.13,81.831,81.584,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,748,False,81.584,83.856,82.338,82.319,True
2022,Italian Grand Prix,3,RIC,ricciardo,McLaren,8.0,82.139,81.855,81.925,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,749,False,81.855,83.511,82.911,82.871,True
2022,Italian Grand Prix,10,GAS,gasly,AlphaTauri,9.0,82.01,82.062,82.648,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,750,False,82.01,83.64,83.135,82.755,True
2022,Italian Grand Prix,14,ALO,alonso,Alpine,10.0,82.089,81.861,,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,751,False,81.861,83.099,82.752,82.306,True
2022,Italian Grand Prix,31,OCO,ocon,Alpine,11.0,82.166,82.13,,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,752,False,82.13,83.075,82.728,82.506,True
2022,Italian Grand Prix,77,BOT,bottas,Alfa Romeo,12.0,82.254,82.235,,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,753,False,82.235,83.394,82.993,82.95,True
2022,Italian Grand Prix,45,DEV,de_vries,Williams,13.0,82.567,82.471,,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,754,False,82.471,84.731,,82.869,True
2022,Italian Grand Prix,24,ZHO,zhou,Alfa Romeo,14.0,82.003,82.577,,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,755,False,82.003,83.57,82.938,82.657,True
2022,Italian Grand Prix,22,TSU,tsunoda,AlphaTauri,15.0,82.02,,,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,756,False,82.02,83.26,83.217,82.43,True
2022,Italian Grand Prix,6,LAT,latifi,Williams,16.0,82.587,,,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,757,False,82.587,84.941,83.982,82.776,True
2022,Italian Grand Prix,5,VET,vettel,Aston Martin,17.0,82.636,,,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,758,False,82.636,,83.731,83.104,True
2022,Italian Grand Prix,18,STR,stroll,Aston Martin,18.0,82.748,,,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,759,False,82.748,83.688,83.785,83.739,True
2022,Italian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,19.0,82.908,,,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,760,False,82.908,84.006,83.557,83.203,True
2022,Italian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,20.0,83.005,,,,2022-16,2022,16,Italian Grand Prix,39,Monza,Italy,Monza,conventional,761,False,83.005,,84.586,83.392,True
2022,Singapore Grand Prix,16,LEC,leclerc,Ferrari,1.0,114.129,112.343,109.412,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,762,False,109.412,103.435,102.795,117.782,True
2022,Singapore Grand Prix,11,PER,perez,Red Bull Racing,2.0,114.404,112.818,109.434,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,763,False,109.434,103.839,103.906,119.526,True
2022,Singapore Grand Prix,44,HAM,hamilton,Mercedes,3.0,113.161,112.691,109.466,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,764,False,109.466,103.033,103.182,121.22,True
2022,Singapore Grand Prix,55,SAI,sainz,Ferrari,4.0,114.559,113.219,109.583,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,765,False,109.583,104.138,102.587,118.848,True
2022,Singapore Grand Prix,14,ALO,alonso,Alpine,5.0,115.36,113.127,109.966,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,766,False,109.966,105.336,103.52,119.429,True
2022,Singapore Grand Prix,4,NOR,norris,McLaren,6.0,115.914,113.942,110.584,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,767,False,110.584,106.68,104.013,121.791,True
2022,Singapore Grand Prix,10,GAS,gasly,AlphaTauri,7.0,115.606,113.546,111.211,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,768,False,111.211,105.258,104.469,121.245,True
2022,Singapore Grand Prix,1,VER,max_verstappen,Red Bull Racing,8.0,113.057,112.723,111.395,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,769,False,111.395,103.117,102.926,118.308,True
2022,Singapore Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,9.0,115.103,114.006,111.573,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,770,False,111.573,106.028,104.422,121.089,True
2022,Singapore Grand Prix,22,TSU,tsunoda,AlphaTauri,10.0,115.314,113.848,111.983,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,771,False,111.983,106.081,105.211,121.679,True
2022,Singapore Grand Prix,63,RUS,russell,Mercedes,11.0,114.633,114.012,,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,772,False,114.012,104.066,102.911,121.01,True
2022,Singapore Grand Prix,18,STR,stroll,Aston Martin,12.0,115.629,114.211,,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,773,False,114.211,105.221,103.982,120.373,True
2022,Singapore Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,13.0,115.736,114.37,,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,774,False,114.37,106.601,105.623,121.502,True
2022,Singapore Grand Prix,5,VET,vettel,Aston Martin,14.0,115.602,114.38,,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,775,False,114.38,105.354,104.249,121.007,True
2022,Singapore Grand Prix,24,ZHO,zhou,Alfa Romeo,15.0,115.375,115.518,,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,776,False,115.375,106.408,104.524,122.599,True
2022,Singapore Grand Prix,77,BOT,bottas,Alfa Romeo,16.0,116.083,,,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,777,False,116.083,105.725,103.431,122.066,True
2022,Singapore Grand Prix,3,RIC,ricciardo,McLaren,17.0,116.226,,,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,778,False,116.226,105.724,105.447,121.036,True
2022,Singapore Grand Prix,31,OCO,ocon,Alpine,18.0,116.337,,,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,779,False,116.337,104.736,103.412,120.911,True
2022,Singapore Grand Prix,23,ALB,albon,Williams,19.0,116.985,,,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,780,False,116.985,106.119,105.144,121.907,True
2022,Singapore Grand Prix,6,LAT,latifi,Williams,20.0,117.532,,,,2022-17,2022,17,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,781,False,117.532,107.092,106.553,123.51,True
2022,Japanese Grand Prix,1,VER,max_verstappen,Red Bull Racing,1.0,90.224,90.346,89.304,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,782,False,89.304,103.362,102.786,90.671,True
2022,Japanese Grand Prix,16,LEC,leclerc,Ferrari,2.0,90.402,90.486,89.314,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,783,False,89.314,102.634,104.709,90.98,True
2022,Japanese Grand Prix,55,SAI,sainz,Ferrari,3.0,90.336,90.444,89.361,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,784,False,89.361,102.563,103.204,90.965,True
2022,Japanese Grand Prix,11,PER,perez,Red Bull Racing,4.0,90.622,89.925,89.709,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,785,False,89.709,104.234,102.834,91.514,True
2022,Japanese Grand Prix,31,OCO,ocon,Alpine,5.0,90.696,90.357,90.165,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,786,False,90.165,103.022,103.884,91.75,True
2022,Japanese Grand Prix,44,HAM,hamilton,Mercedes,6.0,90.906,90.443,90.261,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,787,False,90.261,104.558,102.17,91.589,True
2022,Japanese Grand Prix,14,ALO,alonso,Alpine,7.0,90.603,90.343,90.322,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,788,False,90.322,102.248,103.533,91.32,True
2022,Japanese Grand Prix,63,RUS,russell,Mercedes,8.0,90.865,90.465,90.389,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,789,False,90.389,106.103,101.935,91.53,True
2022,Japanese Grand Prix,5,VET,vettel,Aston Martin,9.0,91.256,90.656,90.554,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,790,False,90.554,108.09,105.261,92.222,True
2022,Japanese Grand Prix,4,NOR,norris,McLaren,10.0,90.881,90.473,91.003,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,791,False,90.473,103.889,105.885,91.747,True
2022,Japanese Grand Prix,3,RIC,ricciardo,McLaren,11.0,90.88,90.659,,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,792,False,90.659,104.486,106.03,91.86,True
2022,Japanese Grand Prix,77,BOT,bottas,Alfa Romeo,12.0,91.226,90.709,,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,793,False,90.709,103.969,103.733,91.971,True
2022,Japanese Grand Prix,22,TSU,tsunoda,AlphaTauri,13.0,91.13,90.808,,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,794,False,90.808,106.192,105.257,92.377,True
2022,Japanese Grand Prix,24,ZHO,zhou,Alfa Romeo,14.0,90.894,90.953,,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,795,False,90.894,104.429,104.525,92.385,True
2022,Japanese Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,15.0,91.152,91.439,,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,796,False,91.152,103.761,,92.366,True
2022,Japanese Grand Prix,23,ALB,albon,Williams,16.0,91.311,,,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,797,False,91.311,104.791,105.039,91.946,True
2022,Japanese Grand Prix,10,GAS,gasly,AlphaTauri,17.0,91.322,,,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,798,False,91.322,104.878,107.109,92.881,True
2022,Japanese Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,18.0,91.352,,,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,799,False,91.352,103.258,103.187,92.29,True
2022,Japanese Grand Prix,18,STR,stroll,Aston Martin,19.0,91.419,,,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,800,False,91.419,104.57,106.776,91.838,True
2022,Japanese Grand Prix,6,LAT,latifi,Williams,20.0,91.511,,,,2022-18,2022,18,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,801,False,91.511,105.424,104.962,92.868,True
2022,United States Grand Prix,55,SAI,sainz,Ferrari,1.0,95.297,95.59,94.356,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,802,False,94.356,96.857,98.232,96.271,True
2022,United States Grand Prix,16,LEC,leclerc,Ferrari,2.0,95.795,95.246,94.421,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,803,False,94.421,,96.81,96.145,True
2022,United States Grand Prix,1,VER,max_verstappen,Red Bull Racing,3.0,95.864,95.294,94.448,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,804,False,94.448,97.081,99.575,95.825,True
