Year,Circuit,Session,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2022,Spanish Grand Prix,Q,4088.81,34.7,17.0,1003.2,False,47.0,159,3.7
2022,Spanish Grand Prix,Q,4148.823,34.8,17.0,1003.0,False,46.9,178,2.7
2022,Spanish Grand Prix,Q,4208.827,34.7,17.0,1003.0,False,46.6,189,3.0
2022,Spanish Grand Prix,Q,4268.823,34.7,17.0,1003.0,False,46.6,168,3.5
2022,Spanish Grand Prix,Q,4328.827,34.7,17.0,1003.0,False,46.7,171,3.2
2022,Spanish Grand Prix,Q,4388.842,34.8,18.0,1003.0,False,46.5,155,4.0
2022,Spanish Grand Prix,Q,4448.867,34.6,18.0,1002.9,False,46.5,186,3.5
2022,Spanish Grand Prix,Q,4508.843,34.7,17.0,1002.9,False,46.6,157,3.5
2022,Spanish Grand Prix,Q,4568.858,34.6,18.0,1002.9,False,46.6,159,2.2
2022,Spanish Grand Prix,Q,4628.875,34.7,17.0,1002.9,False,46.6,161,3.9
2022,Monaco Grand Prix,Q,59.917,27.6,37.0,1004.0,False,55.3,344,0.8
2022,Monaco Grand Prix,Q,119.913,27.6,37.0,1004.0,False,55.3,3,0.8
2022,Monaco Grand Prix,Q,179.934,27.6,38.0,1004.0,False,54.8,328,0.6
2022,Monaco Grand Prix,Q,239.929,27.6,39.0,1004.0,False,54.8,313,1.0
2022,Monaco Grand Prix,Q,299.925,27.5,39.0,1004.2,False,53.0,303,1.1
2022,Monaco Grand Prix,Q,359.934,27.4,39.0,1004.0,False,51.7,238,0.8
2022,Monaco Grand Prix,Q,419.968,27.2,38.0,1004.2,False,51.3,98,0.8
2022,Monaco Grand Prix,Q,479.982,27.0,42.0,1004.2,False,50.4,195,1.3
2022,Monaco Grand Prix,Q,539.972,26.6,45.0,1004.2,False,48.7,0,1.5
2022,Monaco Grand Prix,Q,599.967,26.3,45.0,1004.2,False,48.4,176,0.8
2022,Monaco Grand Prix,Q,659.972,26.2,45.0,1004.2,False,48.0,201,0.6
2022,Monaco Grand Prix,Q,719.973,26.0,45.0,1004.2,False,47.8,187,1.1
2022,Monaco Grand Prix,Q,779.969,25.9,47.0,1004.2,False,47.7,45,0.6
2022,Monaco Grand Prix,Q,839.984,25.9,50.0,1004.0,False,47.5,181,0.6
2022,Monaco Grand Prix,Q,899.979,25.9,52.0,1004.2,False,47.3,0,0.8
2022,Monaco Grand Prix,Q,959.975,25.8,54.0,1004.2,False,47.2,0,0.5
2022,Monaco Grand Prix,Q,1019.998,25.7,49.0,1004.0,False,47.3,0,0.0
2022,Monaco Grand Prix,Q,1079.999,25.7,53.0,1004.2,False,47.3,131,0.6
2022,Monaco Grand Prix,Q,1140.005,25.7,53.0,1004.2,False,47.0,0,0.6
2022,Monaco Grand Prix,Q,1200.019,25.9,55.0,1004.0,False,47.1,164,0.6
2022,Monaco Grand Prix,Q,1260.005,25.8,52.0,1004.2,False,46.5,146,0.5
2022,Monaco Grand Prix,Q,1320.009,26.0,54.0,1004.0,False,46.4,223,0.4
2022,Monaco Grand Prix,Q,1380.042,26.1,52.0,1004.2,False,46.4,131,0.5
2022,Monaco Grand Prix,Q,1440.034,26.3,52.0,1004.0,False,46.4,128,0.6
2022,Monaco Grand Prix,Q,1500.032,26.3,51.0,1004.0,False,46.2,200,0.5
2022,Monaco Grand Prix,Q,1560.053,26.4,48.0,1004.0,False,46.3,58,0.6
2022,Monaco Grand Prix,Q,1620.052,26.5,44.0,1004.0,False,46.7,193,0.6
2022,Monaco Grand Prix,Q,1680.052,26.5,45.0,1004.0,False,46.7,182,1.1
2022,Monaco Grand Prix,Q,1740.06,26.6,47.0,1004.0,False,45.9,184,0.8
2022,Monaco Grand Prix,Q,1800.052,26.6,50.0,1004.0,False,45.6,275,0.6
2022,Monaco Grand Prix,Q,1860.056,26.6,50.0,1004.0,False,45.6,275,0.6
2022,Monaco Grand Prix,Q,1920.051,26.5,51.0,1004.0,False,45.6,210,1.1
2022,Monaco Grand Prix,Q,1980.07,26.5,53.0,1003.9,False,45.7,0,1.6
2022,Monaco Grand Prix,Q,2040.064,26.5,52.0,1003.9,False,45.4,287,0.4
2022,Monaco Grand Prix,Q,2100.047,26.5,52.0,1003.7,False,45.4,280,0.8
2022,Monaco Grand Prix,Q,2160.061,26.2,51.0,1003.7,False,45.0,0,1.0
2022,Monaco Grand Prix,Q,2220.08,26.0,51.0,1003.9,False,44.9,254,0.0
2022,Monaco Grand Prix,Q,2280.073,25.9,51.0,1003.7,False,44.9,297,0.6
2022,Monaco Grand Prix,Q,2340.093,25.8,52.0,1003.7,False,45.0,137,0.5
2022,Monaco Grand Prix,Q,2400.123,26.0,52.0,1003.7,False,45.3,178,0.6
2022,Monaco Grand Prix,Q,2460.117,26.3,48.0,1003.5,False,47.9,308,0.6
2022,Monaco Grand Prix,Q,2520.127,26.5,48.0,1003.5,False,47.9,308,0.6
2022,Monaco Grand Prix,Q,2580.121,26.5,48.0,1003.5,False,48.9,271,0.6
2022,Monaco Grand Prix,Q,2640.157,26.6,48.0,1003.5,False,49.1,277,0.5
2022,Monaco Grand Prix,Q,2700.142,26.7,45.0,1003.5,False,49.1,8,0.4
2022,Monaco Grand Prix,Q,2760.131,26.9,45.0,1003.5,False,51.2,179,1.0
2022,Monaco Grand Prix,Q,2820.128,27.0,47.0,1003.5,False,51.0,147,0.6
2022,Monaco Grand Prix,Q,2880.139,27.1,46.0,1003.5,False,51.2,177,0.8
2022,Monaco Grand Prix,Q,2940.138,27.1,46.0,1003.5,False,51.2,177,0.8
2022,Monaco Grand Prix,Q,3000.139,27.2,47.0,1003.5,False,51.0,176,2.0
2022,Monaco Grand Prix,Q,3060.151,27.2,47.0,1003.5,False,51.0,175,1.2
2022,Monaco Grand Prix,Q,3120.157,27.2,46.0,1003.5,False,51.0,165,1.7
2022,Monaco Grand Prix,Q,3180.163,27.4,47.0,1003.5,False,51.0,174,0.8
2022,Monaco Grand Prix,Q,3240.165,27.4,46.0,1003.5,False,51.0,50,1.1
2022,Monaco Grand Prix,Q,3300.174,27.4,45.0,1003.5,False,51.3,163,0.6
2022,Monaco Grand Prix,Q,3360.18,27.5,45.0,1003.5,False,51.2,182,0.5
2022,Monaco Grand Prix,Q,3420.184,27.4,45.0,1003.5,False,51.2,0,0.0
2022,Monaco Grand Prix,Q,3480.182,27.4,45.0,1003.5,False,51.5,302,0.8
2022,Monaco Grand Prix,Q,3540.179,27.4,43.0,1003.5,False,51.8,181,1.2
2022,Monaco Grand Prix,Q,3600.177,27.6,42.0,1003.5,False,51.8,166,2.2
2022,Monaco Grand Prix,Q,3660.2,27.4,43.0,1003.5,False,51.3,187,1.3
2022,Monaco Grand Prix,Q,3720.2,27.3,45.0,1003.5,False,50.5,178,1.6
2022,Monaco Grand Prix,Q,3780.195,27.4,46.0,1003.5,False,50.3,198,0.8
2022,Monaco Grand Prix,Q,3840.208,27.4,46.0,1003.5,False,50.3,182,1.2
2022,Monaco Grand Prix,Q,3900.218,27.2,45.0,1003.5,False,50.2,184,1.5
2022,Monaco Grand Prix,Q,3960.243,27.0,44.0,1003.4,False,49.8,0,1.0
2022,Monaco Grand Prix,Q,4020.223,27.0,43.0,1003.5,False,49.0,204,0.6
2022,Monaco Grand Prix,Q,4080.243,27.0,43.0,1003.2,False,48.8,91,0.8
2022,Monaco Grand Prix,Q,4140.243,27.4,43.0,1003.2,False,47.8,215,1.1
2022,Monaco Grand Prix,Q,4200.266,27.2,41.0,1003.2,False,47.5,194,1.1
2022,Monaco Grand Prix,Q,4260.26,26.7,42.0,1003.2,False,47.4,0,1.0
2022,Monaco Grand Prix,Q,4320.27,26.7,42.0,1003.2,False,47.0,197,0.6
2022,Monaco Grand Prix,Q,4380.268,26.6,43.0,1003.2,False,46.6,85,0.6
2022,Monaco Grand Prix,Q,4440.276,26.7,42.0,1003.2,False,46.6,181,0.4
2022,Monaco Grand Prix,Q,4500.279,26.6,42.0,1003.2,False,45.7,3,1.0
2022,Monaco Grand Prix,Q,4560.276,26.6,42.0,1003.2,False,45.6,10,0.6
2022,Monaco Grand Prix,Q,4620.275,26.5,42.0,1003.2,False,45.6,0,0.8
2022,Monaco Grand Prix,Q,4680.3,26.6,42.0,1003.2,False,45.3,0,0.3
2022,Monaco Grand Prix,Q,4740.304,26.7,44.0,1003.0,False,44.7,176,0.5
2022,Monaco Grand Prix,Q,4800.309,26.6,43.0,1003.2,False,44.5,0,1.0
2022,Monaco Grand Prix,Q,4860.308,26.6,44.0,1003.0,False,44.4,0,0.6
2022,Azerbaijan Grand Prix,Q,41.345,25.8,59.0,1015.5,False,39.2,158,0.5
2022,Azerbaijan Grand Prix,Q,101.347,25.8,59.0,1015.5,False,39.1,96,0.6
2022,Azerbaijan Grand Prix,Q,161.345,25.8,58.0,1015.5,False,39.1,0,0.5
2022,Azerbaijan Grand Prix,Q,221.342,25.6,58.0,1015.5,False,38.9,298,0.5
2022,Azerbaijan Grand Prix,Q,281.339,25.7,59.0,1015.5,False,39.2,317,1.0
2022,Azerbaijan Grand Prix,Q,341.345,25.6,60.0,1015.5,False,39.1,24,1.0
2022,Azerbaijan Grand Prix,Q,401.344,25.5,61.0,1015.5,False,39.0,118,0.8
2022,Azerbaijan Grand Prix,Q,461.35,25.5,62.0,1015.5,False,38.5,0,0.4
2022,Azerbaijan Grand Prix,Q,521.34,25.4,62.0,1015.5,False,38.5,276,1.2
2022,Azerbaijan Grand Prix,Q,581.362,25.5,63.0,1015.5,False,38.5,285,1.2
2022,Azerbaijan Grand Prix,Q,641.377,25.5,63.0,1015.5,False,38.7,30,1.0
2022,Azerbaijan Grand Prix,Q,701.406,25.4,63.0,1015.5,False,38.5,106,0.0
2022,Azerbaijan Grand Prix,Q,761.394,25.4,64.0,1015.5,False,37.9,0,0.5
2022,Azerbaijan Grand Prix,Q,821.398,25.4,64.0,1015.4,False,37.4,190,0.4
2022,Azerbaijan Grand Prix,Q,881.391,25.4,64.0,1015.5,False,37.9,138,0.4
2022,Azerbaijan Grand Prix,Q,941.408,25.3,64.0,1015.5,False,37.5,92,0.8
2022,Azerbaijan Grand Prix,Q,1001.429,25.2,65.0,1015.5,False,37.2,57,0.8
2022,Azerbaijan Grand Prix,Q,1061.426,25.2,65.0,1015.5,False,37.2,120,0.8
2022,Azerbaijan Grand Prix,Q,1121.429,25.1,65.0,1015.4,False,37.1,74,0.8
2022,Azerbaijan Grand Prix,Q,1181.44,25.0,66.0,1015.5,False,36.9,96,0.6
2022,Azerbaijan Grand Prix,Q,1241.465,25.0,66.0,1015.5,False,36.9,294,0.5
2022,Azerbaijan Grand Prix,Q,1301.464,24.9,66.0,1015.5,False,36.8,314,1.2
2022,Azerbaijan Grand Prix,Q,1361.455,25.0,67.0,1015.5,False,37.3,258,1.2
2022,Azerbaijan Grand Prix,Q,1421.456,25.0,67.0,1015.5,False,37.3,270,0.8
2022,Azerbaijan Grand Prix,Q,1481.47,25.0,67.0,1015.5,False,37.1,330,0.8
2022,Azerbaijan Grand Prix,Q,1541.471,24.9,67.0,1015.5,False,37.1,285,1.0
2022,Azerbaijan Grand Prix,Q,1601.471,25.0,68.0,1015.5,False,36.7,190,1.1
2022,Azerbaijan Grand Prix,Q,1661.47,25.0,69.0,1015.5,False,36.3,100,0.4
2022,Azerbaijan Grand Prix,Q,1721.486,24.8,69.0,1015.5,False,35.5,100,1.0
2022,Azerbaijan Grand Prix,Q,1781.509,24.9,70.0,1015.5,False,35.7,0,0.6
2022,Azerbaijan Grand Prix,Q,1841.527,24.9,69.0,1015.5,False,36.5,21,0.0
2022,Azerbaijan Grand Prix,Q,1901.523,24.8,70.0,1015.5,False,37.1,111,0.4
2022,Azerbaijan Grand Prix,Q,1961.529,24.9,69.0,1015.5,False,37.1,31,0.3
2022,Azerbaijan Grand Prix,Q,2021.522,24.9,69.0,1015.5,False,36.8,305,0.4
2022,Azerbaijan Grand Prix,Q,2081.518,25.0,69.0,1015.5,False,36.6,259,0.8
2022,Azerbaijan Grand Prix,Q,2141.523,25.0,69.0,1015.5,False,36.5,266,1.7
2022,Azerbaijan Grand Prix,Q,2201.538,25.0,69.0,1015.5,False,36.3,284,1.7
2022,Azerbaijan Grand Prix,Q,2261.551,25.1,69.0,1015.5,False,36.0,257,1.6
2022,Azerbaijan Grand Prix,Q,2321.594,25.1,70.0,1015.5,False,35.3,270,1.5
2022,Azerbaijan Grand Prix,Q,2381.555,25.1,69.0,1015.5,False,35.3,276,1.5
2022,Azerbaijan Grand Prix,Q,2441.553,25.2,69.0,1015.4,False,35.3,241,1.3
2022,Azerbaijan Grand Prix,Q,2501.552,25.2,69.0,1015.5,False,35.8,259,1.2
2022,Azerbaijan Grand Prix,Q,2561.552,25.2,69.0,1015.5,False,35.8,249,1.2
2022,Azerbaijan Grand Prix,Q,2621.552,25.2,70.0,1015.5,False,35.1,271,1.5
2022,Azerbaijan Grand Prix,Q,2681.551,25.1,70.0,1015.5,False,34.8,297,1.3
2022,Azerbaijan Grand Prix,Q,2741.551,24.9,70.0,1015.5,False,35.0,261,1.5
2022,Azerbaijan Grand Prix,Q,2801.554,25.0,69.0,1015.5,False,35.3,267,1.8
2022,Azerbaijan Grand Prix,Q,2861.552,24.9,70.0,1015.5,False,35.1,288,1.2
2022,Azerbaijan Grand Prix,Q,2921.587,25.0,70.0,1015.5,False,34.6,252,1.8
2022,Azerbaijan Grand Prix,Q,2981.558,24.9,70.0,1015.5,False,34.6,288,1.5
2022,Azerbaijan Grand Prix,Q,3041.566,24.7,70.0,1015.5,False,34.5,217,1.3
2022,Azerbaijan Grand Prix,Q,3101.584,24.7,71.0,1015.7,False,34.9,275,0.4
2022,Azerbaijan Grand Prix,Q,3161.61,24.6,70.0,1015.7,False,34.3,277,1.2
2022,Azerbaijan Grand Prix,Q,3221.601,24.5,71.0,1015.5,False,34.3,277,0.8
2022,Azerbaijan Grand Prix,Q,3281.602,24.6,71.0,1015.7,False,34.3,303,1.0
2022,Azerbaijan Grand Prix,Q,3341.617,24.4,71.0,1015.5,False,34.6,304,0.6
2022,Azerbaijan Grand Prix,Q,3401.633,24.6,72.0,1015.7,False,34.6,227,0.5
2022,Azerbaijan Grand Prix,Q,3461.633,24.5,70.0,1015.5,False,34.6,314,0.8
2022,Azerbaijan Grand Prix,Q,3521.652,24.6,70.0,1015.7,False,34.5,286,0.8
2022,Azerbaijan Grand Prix,Q,3581.662,24.6,71.0,1015.7,False,34.7,263,1.3
2022,Azerbaijan Grand Prix,Q,3641.665,24.7,70.0,1015.5,False,34.7,270,1.5
2022,Azerbaijan Grand Prix,Q,3701.675,24.6,70.0,1015.7,False,34.7,277,1.6
2022,Azerbaijan Grand Prix,Q,3761.678,24.5,70.0,1015.7,False,34.9,265,1.3
2022,Azerbaijan Grand Prix,Q,3821.678,24.4,70.0,1015.5,False,34.0,281,1.2
2022,Azerbaijan Grand Prix,Q,3881.667,24.5,70.0,1015.7,False,33.9,272,0.8
2022,Azerbaijan Grand Prix,Q,3942.642,24.5,69.0,1015.7,False,34.4,75,0.8
2022,Azerbaijan Grand Prix,Q,4001.678,24.4,70.0,1015.7,False,34.4,0,0.0
2022,Azerbaijan Grand Prix,Q,4061.68,24.5,70.0,1015.7,False,34.0,103,0.5
2022,Azerbaijan Grand Prix,Q,4121.72,24.8,70.0,1015.5,False,34.0,58,0.0
2022,Azerbaijan Grand Prix,Q,4181.685,24.8,69.0,1015.7,False,34.4,240,0.5
2022,Azerbaijan Grand Prix,Q,4241.681,24.9,69.0,1015.7,False,34.6,252,1.2
2022,Azerbaijan Grand Prix,Q,4301.682,25.0,69.0,1015.7,False,34.6,302,1.5
2022,Azerbaijan Grand Prix,Q,4361.679,24.9,69.0,1015.7,False,34.5,337,0.8
2022,Azerbaijan Grand Prix,Q,4421.684,24.9,69.0,1015.7,False,34.2,265,1.2
2022,Azerbaijan Grand Prix,Q,4481.69,25.0,69.0,1015.7,False,34.3,302,1.2
2022,Azerbaijan Grand Prix,Q,4541.682,24.9,69.0,1015.7,False,34.3,289,0.6
2022,Azerbaijan Grand Prix,Q,4601.68,24.9,68.0,1015.7,False,34.2,286,1.0
2022,Azerbaijan Grand Prix,Q,4661.682,24.9,69.0,1015.7,False,34.2,292,1.1
2022,Azerbaijan Grand Prix,Q,4721.685,24.9,69.0,1015.7,False,34.2,269,1.2
2022,Azerbaijan Grand Prix,Q,4781.683,25.0,69.0,1015.7,False,34.4,305,0.6
2022,Azerbaijan Grand Prix,Q,4841.674,25.0,69.0,1015.7,False,34.4,270,1.1
2022,Azerbaijan Grand Prix,Q,4901.681,24.9,70.0,1015.7,False,33.8,253,0.8
2022,Azerbaijan Grand Prix,Q,4961.682,24.9,70.0,1015.7,False,33.8,335,0.8
2022,Azerbaijan Grand Prix,Q,5021.684,24.8,70.0,1015.7,False,33.8,274,0.8
2022,Azerbaijan Grand Prix,Q,5081.694,24.8,69.0,1015.9,False,34.2,300,1.0
2022,Azerbaijan Grand Prix,Q,5141.714,24.7,70.0,1015.7,False,34.0,296,1.2
2022,Azerbaijan Grand Prix,Q,5201.727,24.7,70.0,1015.7,False,33.9,0,0.8
2022,Azerbaijan Grand Prix,Q,5261.736,24.6,70.0,1015.9,False,33.7,347,0.0
2022,Azerbaijan Grand Prix,Q,5321.744,24.5,70.0,1016.0,False,33.7,0,0.0
2022,Azerbaijan Grand Prix,Q,5381.731,24.6,69.0,1015.7,False,33.8,310,0.6
2022,Azerbaijan Grand Prix,Q,5441.733,24.5,70.0,1016.0,False,33.7,276,0.6
2022,Azerbaijan Grand Prix,Q,5501.729,24.6,70.0,1015.7,False,33.4,0,0.6
2022,Azerbaijan Grand Prix,Q,5561.734,24.6,69.0,1015.7,False,33.5,2,0.4
2022,Azerbaijan Grand Prix,Q,5621.765,24.6,69.0,1015.7,False,33.8,311,0.5
2022,Azerbaijan Grand Prix,Q,5681.762,24.5,69.0,1015.9,False,33.9,278,1.1
2022,Azerbaijan Grand Prix,Q,5741.778,24.4,69.0,1015.7,False,33.3,296,1.2
2022,Azerbaijan Grand Prix,Q,5801.776,24.4,70.0,1015.7,False,33.4,283,0.8
2022,Azerbaijan Grand Prix,Q,5861.794,24.3,69.0,1015.9,False,33.2,297,0.6
2022,Azerbaijan Grand Prix,Q,5921.792,24.3,70.0,1015.7,False,33.2,6,0.5
2022,Azerbaijan Grand Prix,Q,5981.791,24.2,70.0,1015.9,False,33.2,233,0.6
2022,Azerbaijan Grand Prix,Q,6041.807,24.2,70.0,1015.9,False,33.2,239,0.6
2022,Azerbaijan Grand Prix,Q,6101.828,24.2,70.0,1015.9,False,33.2,301,0.6
2022,Azerbaijan Grand Prix,Q,6161.84,24.2,70.0,1015.9,False,32.5,330,1.1
2022,Azerbaijan Grand Prix,Q,6221.856,24.2,70.0,1015.7,False,32.5,3,0.8
2022,Azerbaijan Grand Prix,Q,6281.854,24.1,70.0,1015.7,False,32.6,29,0.5
2022,Azerbaijan Grand Prix,Q,6341.872,24.1,70.0,1015.7,False,32.2,353,0.6
2022,Azerbaijan Grand Prix,Q,6401.871,24.1,71.0,1015.9,False,32.2,336,0.5
2022,Azerbaijan Grand Prix,Q,6461.892,24.1,71.0,1015.9,False,32.1,0,0.5
2022,Azerbaijan Grand Prix,Q,6521.909,24.1,71.0,1015.7,False,32.6,302,0.5
2022,Azerbaijan Grand Prix,Q,6581.903,24.1,71.0,1015.7,False,32.5,15,0.6
2022,Azerbaijan Grand Prix,Q,6641.902,24.0,71.0,1015.7,False,32.5,228,0.6
2022,Azerbaijan Grand Prix,Q,6701.917,24.1,71.0,1015.7,False,32.0,0,0.0
2022,Azerbaijan Grand Prix,Q,6761.919,24.0,71.0,1015.7,False,31.8,261,0.4
2022,Canadian Grand Prix,Q,43.822,12.2,84.0,1006.5,True,17.5,46,3.0
2022,Canadian Grand Prix,Q,103.832,12.2,84.0,1006.5,True,17.3,7,2.0
2022,Canadian Grand Prix,Q,163.828,12.1,84.0,1006.5,True,17.3,2,2.2
2022,Canadian Grand Prix,Q,223.831,12.2,85.0,1006.7,True,17.4,349,1.7
2022,Canadian Grand Prix,Q,283.852,12.2,85.0,1006.7,True,17.5,6,1.7
2022,Canadian Grand Prix,Q,343.84,12.1,83.0,1006.7,True,17.7,18,2.2
2022,Canadian Grand Prix,Q,403.86,12.1,84.0,1006.7,True,17.6,18,2.7
2022,Canadian Grand Prix,Q,463.859,12.1,84.0,1006.7,True,17.6,328,2.0
2022,Canadian Grand Prix,Q,523.876,12.2,84.0,1006.7,True,17.6,5,1.7
2022,Canadian Grand Prix,Q,583.875,12.2,84.0,1006.7,True,17.6,335,1.8
2022,Canadian Grand Prix,Q,643.876,12.4,84.0,1006.7,True,17.7,340,1.3
2022,Canadian Grand Prix,Q,703.875,12.3,83.0,1006.7,True,17.8,320,2.0
2022,Canadian Grand Prix,Q,763.877,12.2,83.0,1006.7,True,17.8,31,1.7
2022,Canadian Grand Prix,Q,823.877,12.3,84.0,1006.7,True,17.7,20,1.6
2022,Canadian Grand Prix,Q,883.874,12.5,84.0,1006.7,True,17.8,6,1.7
2022,Canadian Grand Prix,Q,943.874,12.6,84.0,1006.9,True,17.9,35,1.0
2022,Canadian Grand Prix,Q,1003.891,12.5,84.0,1006.7,True,18.1,19,1.6
2022,Canadian Grand Prix,Q,1063.891,12.6,84.0,1006.7,True,18.1,55,1.2
2022,Canadian Grand Prix,Q,1123.917,12.7,84.0,1006.9,True,18.2,291,1.3
2022,Canadian Grand Prix,Q,1183.91,12.7,84.0,1006.7,True,18.2,39,1.0
2022,Canadian Grand Prix,Q,1243.924,12.8,85.0,1006.7,True,18.2,41,1.1
2022,Canadian Grand Prix,Q,1303.943,12.8,84.0,1006.9,True,18.2,348,1.7
2022,Canadian Grand Prix,Q,1363.943,12.8,85.0,1007.0,True,18.2,349,1.3
2022,Canadian Grand Prix,Q,1424.246,12.9,85.0,1006.9,True,18.2,347,1.7
2022,Canadian Grand Prix,Q,1483.958,12.7,84.0,1006.7,True,18.1,19,1.6
2022,Canadian Grand Prix,Q,1543.954,12.7,84.0,1007.0,True,18.2,13,1.7
2022,Canadian Grand Prix,Q,1603.961,12.8,85.0,1007.0,True,18.1,4,1.5
2022,Canadian Grand Prix,Q,1663.953,12.9,85.0,1006.9,True,18.1,326,1.7
2022,Canadian Grand Prix,Q,1723.961,12.9,85.0,1007.0,True,18.1,344,1.0
2022,Canadian Grand Prix,Q,1783.954,12.9,84.0,1007.0,True,18.3,354,2.5
2022,Canadian Grand Prix,Q,1843.955,12.9,84.0,1007.0,True,18.3,317,2.2
2022,Canadian Grand Prix,Q,1903.962,12.8,84.0,1007.0,True,18.2,358,1.2
2022,Canadian Grand Prix,Q,1963.956,12.9,84.0,1007.0,True,18.2,7,1.7
2022,Canadian Grand Prix,Q,2023.948,12.8,83.0,1007.0,True,18.2,10,2.0
2022,Canadian Grand Prix,Q,2083.953,13.0,83.0,1006.9,True,18.3,47,1.2
2022,Canadian Grand Prix,Q,2143.953,13.0,83.0,1007.0,True,18.4,346,1.7
2022,Canadian Grand Prix,Q,2203.952,13.0,83.0,1007.0,True,18.3,7,1.7
2022,Canadian Grand Prix,Q,2263.952,13.0,82.0,1007.0,True,18.4,358,1.2
2022,Canadian Grand Prix,Q,2323.952,13.1,82.0,1007.0,True,18.4,347,1.3
2022,Canadian Grand Prix,Q,2383.952,13.1,82.0,1007.0,True,18.4,5,1.1
2022,Canadian Grand Prix,Q,2443.952,13.2,81.0,1007.0,True,18.5,3,1.6
2022,Canadian Grand Prix,Q,2503.963,13.2,81.0,1007.0,True,18.5,152,1.3
2022,Canadian Grand Prix,Q,2563.953,13.1,81.0,1007.0,True,18.5,328,0.8
2022,Canadian Grand Prix,Q,2623.957,13.0,82.0,1007.0,False,18.6,326,0.8
2022,Canadian Grand Prix,Q,2683.953,13.3,81.0,1007.0,False,18.6,341,1.2
2022,Canadian Grand Prix,Q,2743.952,13.4,80.0,1007.0,False,18.6,4,2.0
2022,Canadian Grand Prix,Q,2803.968,13.5,81.0,1007.0,False,18.6,339,1.5
2022,Canadian Grand Prix,Q,2863.951,13.5,81.0,1007.2,False,18.5,295,1.2
2022,Canadian Grand Prix,Q,2923.952,13.6,80.0,1007.0,False,18.5,310,0.8
2022,Canadian Grand Prix,Q,2983.952,13.5,79.0,1007.0,False,18.6,351,1.0
2022,Canadian Grand Prix,Q,3043.993,13.5,79.0,1007.0,False,18.6,346,1.5
2022,Canadian Grand Prix,Q,3103.951,13.4,77.0,1007.2,True,18.5,14,2.0
2022,Canadian Grand Prix,Q,3163.95,13.3,76.0,1007.0,True,18.5,346,3.0
2022,Canadian Grand Prix,Q,3223.952,13.5,75.0,1007.2,True,18.4,8,3.4
2022,Canadian Grand Prix,Q,3283.952,13.5,74.0,1007.0,False,18.1,339,2.4
2022,Canadian Grand Prix,Q,3343.957,13.7,74.0,1007.2,False,18.0,9,1.3
2022,Canadian Grand Prix,Q,3403.951,13.7,73.0,1007.2,False,18.0,5,2.9
2022,Canadian Grand Prix,Q,3463.954,13.7,72.0,1007.0,False,18.1,12,2.7
2022,Canadian Grand Prix,Q,3523.956,13.9,70.0,1007.0,False,18.1,99,3.0
2022,Canadian Grand Prix,Q,3583.992,13.9,71.0,1007.2,False,18.1,336,1.3
2022,Canadian Grand Prix,Q,3643.971,14.1,72.0,1007.2,False,17.9,4,1.6
2022,Canadian Grand Prix,Q,3703.973,14.0,69.0,1007.0,False,18.0,355,3.9
2022,Canadian Grand Prix,Q,3763.971,14.0,68.0,1007.0,False,18.2,9,3.0
2022,Canadian Grand Prix,Q,3823.993,14.1,67.0,1006.9,False,18.0,4,3.2
2022,Canadian Grand Prix,Q,3884.009,14.2,66.0,1007.0,False,17.9,18,4.0
2022,Canadian Grand Prix,Q,3943.999,14.3,68.0,1007.0,False,17.8,1,2.2
2022,Canadian Grand Prix,Q,4004.001,14.4,66.0,1007.0,False,17.8,10,2.5
2022,Canadian Grand Prix,Q,4064.0,14.6,67.0,1007.0,False,17.9,348,2.5
2022,Canadian Grand Prix,Q,4124.0,14.7,67.0,1007.0,False,18.0,1,2.2
2022,Canadian Grand Prix,Q,4183.999,14.6,66.0,1007.0,False,18.0,352,2.9
2022,Canadian Grand Prix,Q,4243.998,14.8,68.0,1007.0,False,18.1,309,1.7
2022,Canadian Grand Prix,Q,4304.013,14.8,66.0,1006.9,False,18.2,8,2.7
2022,Canadian Grand Prix,Q,4364.03,14.8,66.0,1007.0,False,18.3,344,2.2
2022,Canadian Grand Prix,Q,4424.029,14.7,66.0,1007.0,False,18.3,293,1.2
2022,Canadian Grand Prix,Q,4484.081,14.7,66.0,1007.0,False,18.3,4,1.5
2022,Canadian Grand Prix,Q,4544.047,14.8,65.0,1007.0,False,18.5,349,2.0
2022,Canadian Grand Prix,Q,4604.051,14.7,66.0,1007.0,False,18.5,11,2.2
2022,Canadian Grand Prix,Q,4664.05,14.7,64.0,1007.0,False,18.3,18,1.8
2022,Canadian Grand Prix,Q,4724.047,14.6,64.0,1007.0,False,18.3,19,3.7
2022,Canadian Grand Prix,Q,4784.054,14.9,65.0,1007.0,False,18.3,12,1.6
2022,Canadian Grand Prix,Q,4844.048,14.9,64.0,1007.0,False,18.3,25,2.2
2022,Canadian Grand Prix,Q,4904.045,14.9,65.0,1007.0,False,18.3,2,1.6
2022,Canadian Grand Prix,Q,4964.048,15.0,64.0,1007.0,False,18.4,9,2.2
2022,Canadian Grand Prix,Q,5024.045,15.0,63.0,1007.0,False,18.3,347,2.7
2022,Canadian Grand Prix,Q,5084.046,15.0,64.0,1007.2,False,18.3,94,1.8
2022,Canadian Grand Prix,Q,5144.05,15.1,65.0,1007.2,False,18.1,358,1.3
