Year,Circuit,DriverNumber,Driver,DriverId,Team,Position,Q1,Q2,Q3,Status
2021,Bahrain Grand Prix,33,VER,max_verstappen,Red Bull Racing,1.0,90.499,90.318,88.997,
2021,Bahrain Grand Prix,44,HAM,hamilton,Mercedes,2.0,90.617,90.085,89.385,
2021,Bahrain Grand Prix,77,BOT,bottas,Mercedes,3.0,91.2,90.186,89.586,
2021,Bahrain Grand Prix,16,LEC,leclerc,Ferrari,4.0,90.691,90.01,89.678,
2021,Bahrain Grand Prix,10,GAS,gasly,AlphaTauri,5.0,90.848,90.513,89.809,
2021,Bahrain Grand Prix,3,RIC,ricciardo,McLaren,6.0,90.795,90.222,89.927,
2021,Bahrain Grand Prix,4,NOR,norris,McLaren,7.0,90.902,90.099,89.974,
2021,Bahrain Grand Prix,55,SAI,sainz,Ferrari,8.0,91.653,90.009,90.215,
2021,Bahrain Grand Prix,14,ALO,alonso,Alpine,9.0,90.863,90.595,90.249,
2021,Bahrain Grand Prix,18,STR,stroll,Aston Martin,10.0,91.261,90.624,90.601,
2021,Bahrain Grand Prix,11,PER,perez,Red Bull Racing,11.0,91.165,90.659,,
2021,Bahrain Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,12.0,90.998,90.708,,
2021,Bahrain Grand Prix,22,TSU,tsunoda,AlphaTauri,13.0,90.607,91.203,,
2021,Bahrain Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,14.0,91.547,91.238,,
2021,Bahrain Grand Prix,63,RUS,russell,Williams,15.0,91.316,93.43,,
2021,Bahrain Grand Prix,31,OCO,ocon,Alpine,16.0,91.724,,,
2021,Bahrain Grand Prix,6,LAT,latifi,Williams,17.0,91.936,,,
2021,Bahrain Grand Prix,5,VET,vettel,Aston Martin,18.0,92.056,,,
2021,Bahrain Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,92.449,,,
2021,Bahrain Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,93.273,,,
2021,Emilia Romagna Grand Prix,44,HAM,hamilton,Mercedes,1.0,74.823,74.817,74.411,
2021,Emilia Romagna Grand Prix,11,PER,perez,Red Bull Racing,2.0,75.395,74.716,74.446,
2021,Emilia Romagna Grand Prix,33,VER,max_verstappen,Red Bull Racing,3.0,75.109,74.884,74.498,
2021,Emilia Romagna Grand Prix,16,LEC,leclerc,Ferrari,4.0,75.413,74.808,74.74,
2021,Emilia Romagna Grand Prix,10,GAS,gasly,AlphaTauri,5.0,75.548,74.927,74.79,
2021,Emilia Romagna Grand Prix,3,RIC,ricciardo,McLaren,6.0,75.669,75.033,74.826,
2021,Emilia Romagna Grand Prix,4,NOR,norris,McLaren,7.0,75.009,74.718,74.875,
2021,Emilia Romagna Grand Prix,77,BOT,bottas,Mercedes,8.0,74.672,74.905,74.898,
2021,Emilia Romagna Grand Prix,31,OCO,ocon,Alpine,9.0,75.385,75.117,75.21,
2021,Emilia Romagna Grand Prix,18,STR,stroll,Aston Martin,10.0,75.522,75.138,,
2021,Emilia Romagna Grand Prix,55,SAI,sainz,Ferrari,11.0,75.406,75.199,,
2021,Emilia Romagna Grand Prix,63,RUS,russell,Williams,12.0,75.826,75.261,,
2021,Emilia Romagna Grand Prix,5,VET,vettel,Aston Martin,13.0,75.459,75.394,,
2021,Emilia Romagna Grand Prix,6,LAT,latifi,Williams,14.0,75.653,75.593,,
2021,Emilia Romagna Grand Prix,14,ALO,alonso,Alpine,15.0,75.832,75.593,,
2021,Emilia Romagna Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,16.0,75.974,,,
2021,Emilia Romagna Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,17.0,76.122,,,
2021,Emilia Romagna Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,18.0,76.279,,,
2021,Emilia Romagna Grand Prix,9,MAZ,mazepin,Haas F1 Team,19.0,76.797,,,
2021,Emilia Romagna Grand Prix,22,TSU,tsunoda,AlphaTauri,20.0,,,,
2021,Portuguese Grand Prix,77,BOT,bottas,Mercedes,1.0,78.722,78.458,78.348,
2021,Portuguese Grand Prix,44,HAM,hamilton,Mercedes,2.0,78.857,77.968,78.355,
2021,Portuguese Grand Prix,33,VER,max_verstappen,Red Bull Racing,3.0,79.485,78.65,78.746,
2021,Portuguese Grand Prix,11,PER,perez,Red Bull Racing,4.0,79.337,78.845,78.89,
2021,Portuguese Grand Prix,55,SAI,sainz,Ferrari,5.0,79.309,78.813,79.039,
2021,Portuguese Grand Prix,31,OCO,ocon,Alpine,6.0,79.092,78.586,79.042,
2021,Portuguese Grand Prix,4,NOR,norris,McLaren,7.0,78.794,78.481,79.116,
2021,Portuguese Grand Prix,16,LEC,leclerc,Ferrari,8.0,79.373,78.769,79.306,
2021,Portuguese Grand Prix,10,GAS,gasly,AlphaTauri,9.0,79.464,79.052,79.475,
2021,Portuguese Grand Prix,5,VET,vettel,Aston Martin,10.0,79.403,78.97,79.659,
2021,Portuguese Grand Prix,63,RUS,russell,Williams,11.0,79.797,79.109,,
2021,Portuguese Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,12.0,79.41,79.216,,
2021,Portuguese Grand Prix,14,ALO,alonso,Alpine,13.0,79.728,79.456,,
2021,Portuguese Grand Prix,22,TSU,tsunoda,AlphaTauri,14.0,79.684,79.463,,
2021,Portuguese Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,15.0,79.748,79.812,,
2021,Portuguese Grand Prix,3,RIC,ricciardo,McLaren,16.0,79.839,,,
2021,Portuguese Grand Prix,18,STR,stroll,Aston Martin,17.0,79.913,,,
2021,Portuguese Grand Prix,6,LAT,latifi,Williams,18.0,80.285,,,
2021,Portuguese Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,80.452,,,
2021,Portuguese Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,80.912,,,
2021,Spanish Grand Prix,44,HAM,hamilton,Mercedes,1.0,78.245,77.166,76.741,
2021,Spanish Grand Prix,33,VER,max_verstappen,Red Bull Racing,2.0,78.09,76.922,76.777,
2021,Spanish Grand Prix,77,BOT,bottas,Mercedes,3.0,78.005,77.142,76.873,
2021,Spanish Grand Prix,16,LEC,leclerc,Ferrari,4.0,78.041,77.717,77.51,
2021,Spanish Grand Prix,31,OCO,ocon,Alpine,5.0,78.281,77.743,77.58,
2021,Spanish Grand Prix,55,SAI,sainz,Ferrari,6.0,78.205,77.656,77.62,
2021,Spanish Grand Prix,3,RIC,ricciardo,McLaren,7.0,78.264,77.719,77.622,
2021,Spanish Grand Prix,11,PER,perez,Red Bull Racing,8.0,78.203,77.669,77.701,
2021,Spanish Grand Prix,4,NOR,norris,McLaren,9.0,77.821,77.696,78.01,
2021,Spanish Grand Prix,14,ALO,alonso,Alpine,10.0,78.281,77.966,78.147,
2021,Spanish Grand Prix,18,STR,stroll,Aston Martin,11.0,78.241,77.974,,
2021,Spanish Grand Prix,10,GAS,gasly,AlphaTauri,12.0,78.19,77.982,,
2021,Spanish Grand Prix,5,VET,vettel,Aston Martin,13.0,78.289,78.079,,
2021,Spanish Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,14.0,78.549,78.356,,
2021,Spanish Grand Prix,63,RUS,russell,Williams,15.0,78.445,79.154,,
2021,Spanish Grand Prix,22,TSU,tsunoda,AlphaTauri,16.0,78.556,,,
2021,Spanish Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,17.0,78.917,,,
2021,Spanish Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,18.0,79.117,,,
2021,Spanish Grand Prix,6,LAT,latifi,Williams,19.0,79.219,,,
2021,Spanish Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,79.807,,,
2021,Monaco Grand Prix,16,LEC,leclerc,Ferrari,1.0,71.113,70.597,70.346,
2021,Monaco Grand Prix,33,VER,max_verstappen,Red Bull Racing,2.0,71.124,70.65,70.576,
2021,Monaco Grand Prix,77,BOT,bottas,Mercedes,3.0,70.938,70.695,70.601,
2021,Monaco Grand Prix,55,SAI,sainz,Ferrari,4.0,71.324,70.806,70.611,
2021,Monaco Grand Prix,4,NOR,norris,McLaren,5.0,71.321,71.031,70.62,
2021,Monaco Grand Prix,10,GAS,gasly,AlphaTauri,6.0,71.56,71.179,70.9,
2021,Monaco Grand Prix,44,HAM,hamilton,Mercedes,7.0,71.622,71.116,71.095,
2021,Monaco Grand Prix,5,VET,vettel,Aston Martin,8.0,72.078,71.309,71.419,
2021,Monaco Grand Prix,11,PER,perez,Red Bull Racing,9.0,71.644,71.019,71.573,
2021,Monaco Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,10.0,71.658,71.409,71.779,
2021,Monaco Grand Prix,31,OCO,ocon,Alpine,11.0,71.74,71.486,,
2021,Monaco Grand Prix,3,RIC,ricciardo,McLaren,12.0,71.747,71.598,,
2021,Monaco Grand Prix,18,STR,stroll,Aston Martin,13.0,71.979,71.6,,
2021,Monaco Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,14.0,71.899,71.642,,
2021,Monaco Grand Prix,63,RUS,russell,Williams,15.0,72.016,71.83,,
2021,Monaco Grand Prix,22,TSU,tsunoda,AlphaTauri,16.0,72.096,,,
2021,Monaco Grand Prix,14,ALO,alonso,Alpine,17.0,72.205,,,
2021,Monaco Grand Prix,6,LAT,latifi,Williams,18.0,72.366,,,
2021,Monaco Grand Prix,9,MAZ,mazepin,Haas F1 Team,19.0,72.958,,,
2021,Monaco Grand Prix,47,MSC,,Haas F1 Team,,,,,
2021,Azerbaijan Grand Prix,16,LEC,leclerc,Ferrari,1.0,102.241,101.659,101.218,
2021,Azerbaijan Grand Prix,44,HAM,hamilton,Mercedes,2.0,101.545,101.634,101.45,
2021,Azerbaijan Grand Prix,33,VER,max_verstappen,Red Bull Racing,3.0,101.76,101.625,101.563,
2021,Azerbaijan Grand Prix,10,GAS,gasly,AlphaTauri,4.0,102.288,101.932,101.565,
2021,Azerbaijan Grand Prix,55,SAI,sainz,Ferrari,5.0,102.121,101.74,101.576,
2021,Azerbaijan Grand Prix,4,NOR,norris,McLaren,6.0,102.167,101.813,101.747,
2021,Azerbaijan Grand Prix,11,PER,perez,Red Bull Racing,7.0,101.968,101.63,101.917,
2021,Azerbaijan Grand Prix,22,TSU,tsunoda,AlphaTauri,8.0,102.521,101.654,102.211,
2021,Azerbaijan Grand Prix,14,ALO,alonso,Alpine,9.0,102.934,102.195,102.327,
2021,Azerbaijan Grand Prix,77,BOT,bottas,Mercedes,10.0,102.701,102.106,102.659,
2021,Azerbaijan Grand Prix,5,VET,vettel,Aston Martin,11.0,102.46,102.224,,
2021,Azerbaijan Grand Prix,31,OCO,ocon,Alpine,12.0,102.426,102.273,,
2021,Azerbaijan Grand Prix,3,RIC,ricciardo,McLaren,13.0,102.304,102.558,,
2021,Azerbaijan Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,14.0,102.923,102.587,,
2021,Azerbaijan Grand Prix,63,RUS,russell,Williams,15.0,102.728,102.758,,
2021,Azerbaijan Grand Prix,6,LAT,latifi,Williams,16.0,103.128,,,
2021,Azerbaijan Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,17.0,104.158,,,
2021,Azerbaijan Grand Prix,9,MAZ,mazepin,Haas F1 Team,18.0,104.238,,,
2021,Azerbaijan Grand Prix,18,STR,stroll,Aston Martin,19.0,,,,
2021,Azerbaijan Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,20.0,,,,
2021,French Grand Prix,33,VER,max_verstappen,Red Bull Racing,1.0,91.001,91.08,89.99,
2021,French Grand Prix,44,HAM,hamilton,Mercedes,2.0,91.237,90.788,90.248,
2021,French Grand Prix,77,BOT,bottas,Mercedes,3.0,91.669,90.735,90.376,
2021,French Grand Prix,11,PER,perez,Red Bull Racing,4.0,91.56,90.971,90.445,
2021,French Grand Prix,55,SAI,sainz,Ferrari,5.0,92.079,91.146,90.84,
2021,French Grand Prix,10,GAS,gasly,AlphaTauri,6.0,91.898,91.353,90.868,
2021,French Grand Prix,16,LEC,leclerc,Ferrari,7.0,92.209,91.567,90.987,
2021,French Grand Prix,4,NOR,norris,McLaren,8.0,91.733,91.542,91.252,
2021,French Grand Prix,14,ALO,alonso,Alpine,9.0,92.158,91.549,91.34,
2021,French Grand Prix,3,RIC,ricciardo,McLaren,10.0,92.181,91.615,91.382,
2021,French Grand Prix,31,OCO,ocon,Alpine,11.0,92.139,91.736,,
2021,French Grand Prix,5,VET,vettel,Aston Martin,12.0,92.132,91.767,,
2021,French Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,13.0,92.722,91.813,,
2021,French Grand Prix,63,RUS,russell,Williams,14.0,93.06,92.065,,
2021,French Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,15.0,92.942,,,
2021,French Grand Prix,6,LAT,latifi,Williams,16.0,93.062,,,
2021,French Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,17.0,93.354,,,
2021,French Grand Prix,9,MAZ,mazepin,Haas F1 Team,18.0,93.554,,,
2021,French Grand Prix,18,STR,stroll,Aston Martin,19.0,,,,
2021,French Grand Prix,22,TSU,tsunoda,AlphaTauri,20.0,,,,
2021,Styrian Grand Prix,33,VER,max_verstappen,Red Bull Racing,1.0,64.489,64.433,63.841,
2021,Styrian Grand Prix,77,BOT,bottas,Mercedes,2.0,64.537,64.443,64.035,
2021,Styrian Grand Prix,44,HAM,hamilton,Mercedes,3.0,64.672,64.512,64.067,
2021,Styrian Grand Prix,4,NOR,norris,McLaren,4.0,64.584,64.298,64.12,
2021,Styrian Grand Prix,11,PER,perez,Red Bull Racing,5.0,64.638,64.197,64.168,
2021,Styrian Grand Prix,10,GAS,gasly,AlphaTauri,6.0,64.765,64.429,64.236,
2021,Styrian Grand Prix,16,LEC,leclerc,Ferrari,7.0,64.745,64.646,64.472,
2021,Styrian Grand Prix,22,TSU,tsunoda,AlphaTauri,8.0,64.608,64.631,64.514,
2021,Styrian Grand Prix,14,ALO,alonso,Alpine,9.0,64.971,64.582,64.574,
2021,Styrian Grand Prix,18,STR,stroll,Aston Martin,10.0,64.821,64.663,64.708,
2021,Styrian Grand Prix,63,RUS,russell,Williams,11.0,65.033,64.671,,
2021,Styrian Grand Prix,55,SAI,sainz,Ferrari,12.0,64.859,64.8,,
2021,Styrian Grand Prix,3,RIC,ricciardo,McLaren,13.0,65.142,64.808,,
2021,Styrian Grand Prix,5,VET,vettel,Aston Martin,14.0,65.051,64.875,,
2021,Styrian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,15.0,65.092,64.913,,
2021,Styrian Grand Prix,6,LAT,latifi,Williams,16.0,65.175,,,
2021,Styrian Grand Prix,31,OCO,ocon,Alpine,17.0,65.217,,,
2021,Styrian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,18.0,65.429,,,
2021,Styrian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,66.041,,,
2021,Styrian Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,66.192,,,
2021,Austrian Grand Prix,33,VER,max_verstappen,Red Bull Racing,1.0,64.249,63.927,63.72,
2021,Austrian Grand Prix,4,NOR,norris,McLaren,2.0,64.345,64.415,63.768,
2021,Austrian Grand Prix,11,PER,perez,Red Bull Racing,3.0,64.833,64.483,63.99,
2021,Austrian Grand Prix,44,HAM,hamilton,Mercedes,4.0,64.506,64.258,64.014,
2021,Austrian Grand Prix,77,BOT,bottas,Mercedes,5.0,64.563,64.376,64.049,
2021,Austrian Grand Prix,10,GAS,gasly,AlphaTauri,6.0,64.841,64.412,64.107,
2021,Austrian Grand Prix,22,TSU,tsunoda,AlphaTauri,7.0,64.967,64.518,64.273,
2021,Austrian Grand Prix,5,VET,vettel,Aston Martin,8.0,64.846,64.493,64.57,
2021,Austrian Grand Prix,63,RUS,russell,Williams,9.0,64.907,64.553,64.591,
2021,Austrian Grand Prix,18,STR,stroll,Aston Martin,10.0,64.927,64.547,64.618,
2021,Austrian Grand Prix,55,SAI,sainz,Ferrari,11.0,64.596,64.559,,
2021,Austrian Grand Prix,16,LEC,leclerc,Ferrari,12.0,64.906,64.6,,
2021,Austrian Grand Prix,3,RIC,ricciardo,McLaren,13.0,64.977,64.719,,
2021,Austrian Grand Prix,14,ALO,alonso,Alpine,14.0,64.472,64.856,,
2021,Austrian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,15.0,64.782,65.083,,
2021,Austrian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,16.0,65.009,,,
2021,Austrian Grand Prix,31,OCO,ocon,Alpine,17.0,65.051,,,
2021,Austrian Grand Prix,6,LAT,latifi,Williams,18.0,65.195,,,
2021,Austrian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,65.427,,,
2021,Austrian Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,65.951,,,
2021,British Grand Prix,44,HAM,hamilton,Mercedes,1.0,86.786,86.023,86.134,
2021,British Grand Prix,33,VER,max_verstappen,Red Bull Racing,2.0,86.751,86.315,86.209,
2021,British Grand Prix,77,BOT,bottas,Mercedes,3.0,87.487,86.764,86.328,
2021,British Grand Prix,16,LEC,leclerc,Ferrari,4.0,87.051,86.919,86.828,
2021,British Grand Prix,11,PER,perez,Red Bull Racing,5.0,87.121,87.073,86.844,
2021,British Grand Prix,4,NOR,norris,McLaren,6.0,87.444,87.22,86.897,
2021,British Grand Prix,3,RIC,ricciardo,McLaren,7.0,87.323,87.125,86.899,
2021,British Grand Prix,63,RUS,russell,Williams,8.0,87.671,87.08,86.971,
2021,British Grand Prix,55,SAI,sainz,Ferrari,9.0,87.337,86.848,87.007,
2021,British Grand Prix,5,VET,vettel,Aston Martin,10.0,87.493,87.103,87.179,
2021,British Grand Prix,14,ALO,alonso,Alpine,11.0,87.58,87.245,,
2021,British Grand Prix,10,GAS,gasly,AlphaTauri,12.0,87.6,87.273,,
2021,British Grand Prix,31,OCO,ocon,Alpine,13.0,87.415,87.34,,
2021,British Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,14.0,87.595,87.617,,
2021,British Grand Prix,18,STR,stroll,Aston Martin,15.0,88.017,87.665,,
2021,British Grand Prix,22,TSU,tsunoda,AlphaTauri,16.0,88.043,,,
2021,British Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,17.0,88.062,,,
2021,British Grand Prix,6,LAT,latifi,Williams,18.0,88.254,,,
2021,British Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,88.738,,,
2021,British Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,89.051,,,
2021,Hungarian Grand Prix,44,HAM,hamilton,Mercedes,1.0,76.424,76.553,75.419,
2021,Hungarian Grand Prix,77,BOT,bottas,Mercedes,2.0,76.569,76.702,75.734,
2021,Hungarian Grand Prix,33,VER,max_verstappen,Red Bull Racing,3.0,76.214,75.65,75.84,
2021,Hungarian Grand Prix,11,PER,perez,Red Bull Racing,4.0,77.233,76.443,76.421,
2021,Hungarian Grand Prix,10,GAS,gasly,AlphaTauri,5.0,76.874,76.394,76.483,
2021,Hungarian Grand Prix,4,NOR,norris,McLaren,6.0,77.081,76.385,76.489,
2021,Hungarian Grand Prix,16,LEC,leclerc,Ferrari,7.0,77.084,76.574,76.496,
2021,Hungarian Grand Prix,31,OCO,ocon,Alpine,8.0,77.367,76.766,76.653,
2021,Hungarian Grand Prix,14,ALO,alonso,Alpine,9.0,77.123,76.541,76.715,
2021,Hungarian Grand Prix,5,VET,vettel,Aston Martin,10.0,77.105,76.794,76.75,
2021,Hungarian Grand Prix,3,RIC,ricciardo,McLaren,11.0,77.664,76.871,,
2021,Hungarian Grand Prix,18,STR,stroll,Aston Martin,12.0,77.038,76.893,,
2021,Hungarian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,13.0,77.553,77.564,,
2021,Hungarian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,14.0,77.776,77.583,,
2021,Hungarian Grand Prix,55,SAI,sainz,Ferrari,15.0,76.649,,,
2021,Hungarian Grand Prix,22,TSU,tsunoda,AlphaTauri,16.0,77.919,,,
2021,Hungarian Grand Prix,63,RUS,russell,Williams,17.0,77.944,,,
2021,Hungarian Grand Prix,6,LAT,latifi,Williams,18.0,78.036,,,
2021,Hungarian Grand Prix,9,MAZ,mazepin,Haas F1 Team,19.0,78.922,,,
2021,Hungarian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,20.0,,,,
2021,Belgian Grand Prix,33,VER,max_verstappen,Red Bull Racing,1.0,118.717,116.559,119.765,
2021,Belgian Grand Prix,63,RUS,russell,Williams,2.0,119.864,116.95,120.086,
2021,Belgian Grand Prix,44,HAM,hamilton,Mercedes,3.0,119.218,116.229,120.099,
2021,Belgian Grand Prix,3,RIC,ricciardo,McLaren,4.0,121.583,117.127,120.864,
2021,Belgian Grand Prix,5,VET,vettel,Aston Martin,5.0,120.175,116.814,120.935,
2021,Belgian Grand Prix,10,GAS,gasly,AlphaTauri,6.0,120.387,116.44,121.164,
2021,Belgian Grand Prix,11,PER,perez,Red Bull Racing,7.0,119.334,116.886,122.112,
2021,Belgian Grand Prix,77,BOT,bottas,Mercedes,8.0,119.87,116.295,122.502,
2021,Belgian Grand Prix,31,OCO,ocon,Alpine,9.0,121.824,117.354,123.513,
2021,Belgian Grand Prix,4,NOR,norris,McLaren,10.0,118.301,116.025,,
2021,Belgian Grand Prix,16,LEC,leclerc,Ferrari,11.0,120.728,117.721,,
2021,Belgian Grand Prix,6,LAT,latifi,Williams,12.0,120.966,118.056,,
2021,Belgian Grand Prix,55,SAI,sainz,Ferrari,13.0,121.184,118.137,,
2021,Belgian Grand Prix,14,ALO,alonso,Alpine,14.0,121.653,118.205,,
2021,Belgian Grand Prix,18,STR,stroll,Aston Martin,15.0,121.597,118.231,,
2021,Belgian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,16.0,122.306,,,
2021,Belgian Grand Prix,22,TSU,tsunoda,AlphaTauri,17.0,122.413,,,
2021,Belgian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,18.0,123.973,,,
2021,Belgian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,19.0,124.452,,,
2021,Belgian Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,124.939,,,
2021,Dutch Grand Prix,33,VER,max_verstappen,Red Bull Racing,1.0,70.036,69.071,68.885,
2021,Dutch Grand Prix,44,HAM,hamilton,Mercedes,2.0,70.114,69.726,68.923,
2021,Dutch Grand Prix,77,BOT,bottas,Mercedes,3.0,70.219,69.769,69.222,
2021,Dutch Grand Prix,10,GAS,gasly,AlphaTauri,4.0,70.274,69.541,69.478,
2021,Dutch Grand Prix,16,LEC,leclerc,Ferrari,5.0,69.829,69.437,69.527,
2021,Dutch Grand Prix,55,SAI,sainz,Ferrari,6.0,70.022,69.87,69.537,
2021,Dutch Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,7.0,70.05,70.033,69.59,
2021,Dutch Grand Prix,31,OCO,ocon,Alpine,8.0,70.179,69.919,69.933,
2021,Dutch Grand Prix,14,ALO,alonso,Alpine,9.0,70.435,70.02,69.956,
2021,Dutch Grand Prix,3,RIC,ricciardo,McLaren,10.0,70.255,69.865,70.166,
2021,Dutch Grand Prix,63,RUS,russell,Williams,11.0,70.382,70.332,,
2021,Dutch Grand Prix,18,STR,stroll,Aston Martin,12.0,70.438,70.367,,
2021,Dutch Grand Prix,4,NOR,norris,McLaren,13.0,70.489,70.406,,
2021,Dutch Grand Prix,6,LAT,latifi,Williams,14.0,70.093,71.161,,
2021,Dutch Grand Prix,22,TSU,tsunoda,AlphaTauri,15.0,70.462,71.314,,
2021,Dutch Grand Prix,11,PER,perez,Red Bull Racing,16.0,70.53,,,
2021,Dutch Grand Prix,5,VET,vettel,Aston Martin,17.0,70.731,,,
2021,Dutch Grand Prix,88,KUB,kubica,Alfa Romeo Racing,18.0,71.301,,,
2021,Dutch Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,71.387,,,
2021,Dutch Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,71.875,,,
2021,Italian Grand Prix,77,BOT,bottas,Mercedes,1.0,80.685,80.032,79.555,
2021,Italian Grand Prix,44,HAM,hamilton,Mercedes,2.0,80.543,79.936,79.651,
2021,Italian Grand Prix,33,VER,max_verstappen,Red Bull Racing,3.0,81.035,80.229,79.966,
2021,Italian Grand Prix,4,NOR,norris,McLaren,4.0,80.916,80.059,79.989,
2021,Italian Grand Prix,3,RIC,ricciardo,McLaren,5.0,81.292,80.435,79.995,
2021,Italian Grand Prix,10,GAS,gasly,AlphaTauri,6.0,81.44,80.556,80.26,
2021,Italian Grand Prix,55,SAI,sainz,Ferrari,7.0,81.118,80.75,80.462,
2021,Italian Grand Prix,16,LEC,leclerc,Ferrari,8.0,81.219,80.767,80.51,
2021,Italian Grand Prix,11,PER,perez,Red Bull Racing,9.0,81.308,80.882,80.611,
2021,Italian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,10.0,81.197,80.726,80.808,
2021,Italian Grand Prix,5,VET,vettel,Aston Martin,11.0,81.394,80.913,,
2021,Italian Grand Prix,18,STR,stroll,Aston Martin,12.0,81.415,81.02,,
2021,Italian Grand Prix,14,ALO,alonso,Alpine,13.0,81.487,81.069,,
2021,Italian Grand Prix,31,OCO,ocon,Alpine,14.0,81.5,81.103,,
2021,Italian Grand Prix,63,RUS,russell,Williams,15.0,81.89,81.392,,
2021,Italian Grand Prix,6,LAT,latifi,Williams,16.0,81.925,,,
2021,Italian Grand Prix,22,TSU,tsunoda,AlphaTauri,17.0,81.973,,,
2021,Italian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,18.0,82.248,,,
2021,Italian Grand Prix,88,KUB,kubica,Alfa Romeo Racing,19.0,82.53,,,
2021,Italian Grand Prix,9,MAZ,mazepin,Haas F1 Team,20.0,82.716,,,
2021,Russian Grand Prix,4,NOR,norris,McLaren,1.0,107.238,105.827,101.993,
2021,Russian Grand Prix,55,SAI,sainz,Ferrari,2.0,107.924,106.521,102.51,
2021,Russian Grand Prix,63,RUS,russell,Williams,3.0,108.303,106.435,102.983,
2021,Russian Grand Prix,44,HAM,hamilton,Mercedes,4.0,105.992,105.129,104.05,
2021,Russian Grand Prix,3,RIC,ricciardo,McLaren,5.0,108.345,106.361,104.156,
2021,Russian Grand Prix,14,ALO,alonso,Alpine,6.0,107.877,105.514,104.204,
2021,Russian Grand Prix,77,BOT,bottas,Mercedes,7.0,106.396,105.306,104.71,
2021,Russian Grand Prix,18,STR,stroll,Aston Martin,8.0,108.322,106.36,104.956,
2021,Russian Grand Prix,11,PER,perez,Red Bull Racing,9.0,106.455,105.834,105.337,
2021,Russian Grand Prix,31,OCO,ocon,Alpine,10.0,108.099,106.07,105.865,
2021,Russian Grand Prix,5,VET,vettel,Aston Martin,11.0,107.205,106.573,,
2021,Russian Grand Prix,10,GAS,gasly,AlphaTauri,12.0,107.828,106.641,,
2021,Russian Grand Prix,22,TSU,tsunoda,AlphaTauri,13.0,108.854,106.751,,
2021,Russian Grand Prix,6,LAT,latifi,Williams,14.0,108.252,,,
2021,Russian Grand Prix,16,LEC,leclerc,Ferrari,15.0,108.47,,,
2021,Russian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,16.0,109.586,,,
2021,Russian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,17.0,109.83,,,
2021,Russian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,18.0,111.023,,,
2021,Russian Grand Prix,9,MAZ,mazepin,Haas F1 Team,19.0,113.764,,,
2021,Russian Grand Prix,33,VER,max_verstappen,Red Bull Racing,20.0,,,,
